Anatomy,Anatomy_ID,Relation,Gene,Gene_ID
lymph node,UBERON:0000029,EXPRESSES_AeG,PFKFB4,5210
lymph node,UBERON:0000029,EXPRESSES_AeG,DNMBP,23268
lymph node,UBERON:0000029,EXPRESSES_AeG,BUD31,8896
lymph node,UBERON:0000029,EXPRESSES_AeG,CSDC2,27254
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF852,285346
lymph node,UBERON:0000029,EXPRESSES_AeG,YTHDF2,51441
lymph node,UBERON:0000029,EXPRESSES_AeG,PAX8,7849
lymph node,UBERON:0000029,EXPRESSES_AeG,CANT1,124583
lymph node,UBERON:0000029,EXPRESSES_AeG,PPP1R1A,5502
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM176B,28959
lymph node,UBERON:0000029,EXPRESSES_AeG,SECISBP2L,9728
lymph node,UBERON:0000029,EXPRESSES_AeG,ACADS,35
lymph node,UBERON:0000029,EXPRESSES_AeG,OSBPL5,114879
lymph node,UBERON:0000029,EXPRESSES_AeG,FICD,11153
lymph node,UBERON:0000029,EXPRESSES_AeG,MLXIPL,51085
lymph node,UBERON:0000029,EXPRESSES_AeG,TSC22D3,1831
lymph node,UBERON:0000029,EXPRESSES_AeG,UGCG,7357
lymph node,UBERON:0000029,EXPRESSES_AeG,GOSR2,9570
lymph node,UBERON:0000029,EXPRESSES_AeG,FRRS1,391059
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF624,57547
lymph node,UBERON:0000029,EXPRESSES_AeG,CPNE8,144402
lymph node,UBERON:0000029,EXPRESSES_AeG,VPS37C,55048
lymph node,UBERON:0000029,EXPRESSES_AeG,MYSM1,114803
lymph node,UBERON:0000029,EXPRESSES_AeG,SRGAP1,57522
lymph node,UBERON:0000029,EXPRESSES_AeG,GATC,283459
lymph node,UBERON:0000029,EXPRESSES_AeG,LILRA4,23547
lymph node,UBERON:0000029,EXPRESSES_AeG,NXT1,29107
lymph node,UBERON:0000029,EXPRESSES_AeG,SCP2,6342
lymph node,UBERON:0000029,EXPRESSES_AeG,ISM1,140862
lymph node,UBERON:0000029,EXPRESSES_AeG,RASD1,51655
lymph node,UBERON:0000029,EXPRESSES_AeG,DEDD,9191
lymph node,UBERON:0000029,EXPRESSES_AeG,APOLD1,81575
lymph node,UBERON:0000029,EXPRESSES_AeG,CASKIN2,57513
lymph node,UBERON:0000029,EXPRESSES_AeG,FEM1B,10116
lymph node,UBERON:0000029,EXPRESSES_AeG,ELL2,22936
lymph node,UBERON:0000029,EXPRESSES_AeG,ZSCAN18,65982
lymph node,UBERON:0000029,EXPRESSES_AeG,DPY30,84661
lymph node,UBERON:0000029,EXPRESSES_AeG,MAN2C1,4123
lymph node,UBERON:0000029,EXPRESSES_AeG,PRDM2,7799
lymph node,UBERON:0000029,EXPRESSES_AeG,EI24,9538
lymph node,UBERON:0000029,EXPRESSES_AeG,PRUNE2,158471
lymph node,UBERON:0000029,EXPRESSES_AeG,ECI2,10455
lymph node,UBERON:0000029,EXPRESSES_AeG,PCDHGB7,56099
lymph node,UBERON:0000029,EXPRESSES_AeG,SORL1,6653
lymph node,UBERON:0000029,EXPRESSES_AeG,SSH1,54434
lymph node,UBERON:0000029,EXPRESSES_AeG,KDSR,2531
lymph node,UBERON:0000029,EXPRESSES_AeG,CYHR1,50626
lymph node,UBERON:0000029,EXPRESSES_AeG,PKD2,5311
lymph node,UBERON:0000029,EXPRESSES_AeG,CD226,10666
lymph node,UBERON:0000029,EXPRESSES_AeG,LRP1,4035
lymph node,UBERON:0000029,EXPRESSES_AeG,MIDN,90007
lymph node,UBERON:0000029,EXPRESSES_AeG,DCUN1D5,84259
lymph node,UBERON:0000029,EXPRESSES_AeG,TDRKH,11022
lymph node,UBERON:0000029,EXPRESSES_AeG,LRRC17,10234
lymph node,UBERON:0000029,EXPRESSES_AeG,SPOP,8405
lymph node,UBERON:0000029,EXPRESSES_AeG,MITD1,129531
lymph node,UBERON:0000029,EXPRESSES_AeG,RIC1,57589
lymph node,UBERON:0000029,EXPRESSES_AeG,METTL1,4234
lymph node,UBERON:0000029,EXPRESSES_AeG,AREG,374
lymph node,UBERON:0000029,EXPRESSES_AeG,CDC123,8872
lymph node,UBERON:0000029,EXPRESSES_AeG,U2AF1L4,199746
lymph node,UBERON:0000029,EXPRESSES_AeG,DNASE2,1777
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF3E,3646
lymph node,UBERON:0000029,EXPRESSES_AeG,HEMK1,51409
lymph node,UBERON:0000029,EXPRESSES_AeG,TRERF1,55809
lymph node,UBERON:0000029,EXPRESSES_AeG,HP1BP3,50809
lymph node,UBERON:0000029,EXPRESSES_AeG,GTF3C6,112495
lymph node,UBERON:0000029,EXPRESSES_AeG,STK40,83931
lymph node,UBERON:0000029,EXPRESSES_AeG,SOS1,6654
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM110A,83541
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF4ENIF1,56478
lymph node,UBERON:0000029,EXPRESSES_AeG,RCAN3,11123
lymph node,UBERON:0000029,EXPRESSES_AeG,CALCA,796
lymph node,UBERON:0000029,EXPRESSES_AeG,CLCN2,1181
lymph node,UBERON:0000029,EXPRESSES_AeG,CHRNB2,1141
lymph node,UBERON:0000029,EXPRESSES_AeG,TATDN2,9797
lymph node,UBERON:0000029,EXPRESSES_AeG,EED,8726
lymph node,UBERON:0000029,EXPRESSES_AeG,SENP5,205564
lymph node,UBERON:0000029,EXPRESSES_AeG,INO80D,54891
lymph node,UBERON:0000029,EXPRESSES_AeG,HOXB7,3217
lymph node,UBERON:0000029,EXPRESSES_AeG,NT5DC3,51559
lymph node,UBERON:0000029,EXPRESSES_AeG,ABL1,25
lymph node,UBERON:0000029,EXPRESSES_AeG,SPRY1,10252
lymph node,UBERON:0000029,EXPRESSES_AeG,FANCG,2189
lymph node,UBERON:0000029,EXPRESSES_AeG,CHCHD7,79145
lymph node,UBERON:0000029,EXPRESSES_AeG,ACTR3B,57180
lymph node,UBERON:0000029,EXPRESSES_AeG,RANGRF,29098
lymph node,UBERON:0000029,EXPRESSES_AeG,HIRA,7290
lymph node,UBERON:0000029,EXPRESSES_AeG,MOCS2,4338
lymph node,UBERON:0000029,EXPRESSES_AeG,INADL,10207
lymph node,UBERON:0000029,EXPRESSES_AeG,DLC1,10395
lymph node,UBERON:0000029,EXPRESSES_AeG,CCNF,899
lymph node,UBERON:0000029,EXPRESSES_AeG,LSM7,51690
lymph node,UBERON:0000029,EXPRESSES_AeG,RHOT2,89941
lymph node,UBERON:0000029,EXPRESSES_AeG,NSMCE1,197370
lymph node,UBERON:0000029,EXPRESSES_AeG,ATP5A1,498
lymph node,UBERON:0000029,EXPRESSES_AeG,ETFA,2108
lymph node,UBERON:0000029,EXPRESSES_AeG,ZBTB37,84614
lymph node,UBERON:0000029,EXPRESSES_AeG,THAP11,57215
lymph node,UBERON:0000029,EXPRESSES_AeG,MCM3,4172
lymph node,UBERON:0000029,EXPRESSES_AeG,GRK4,2868
lymph node,UBERON:0000029,EXPRESSES_AeG,OGFR,11054
lymph node,UBERON:0000029,EXPRESSES_AeG,SEMA6A,57556
lymph node,UBERON:0000029,EXPRESSES_AeG,C8orf37,157657
lymph node,UBERON:0000029,EXPRESSES_AeG,BOK,666
lymph node,UBERON:0000029,EXPRESSES_AeG,CRIP1,1396
lymph node,UBERON:0000029,EXPRESSES_AeG,MPZ,4359
lymph node,UBERON:0000029,EXPRESSES_AeG,MRFAP1L1,114932
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF274,10782
lymph node,UBERON:0000029,EXPRESSES_AeG,HAUS2,55142
lymph node,UBERON:0000029,EXPRESSES_AeG,SOS2,6655
lymph node,UBERON:0000029,EXPRESSES_AeG,PAX5,5079
lymph node,UBERON:0000029,EXPRESSES_AeG,JAZF1,221895
lymph node,UBERON:0000029,EXPRESSES_AeG,IGHMBP2,3508
lymph node,UBERON:0000029,EXPRESSES_AeG,SNX20,124460
lymph node,UBERON:0000029,EXPRESSES_AeG,RPS8,6202
lymph node,UBERON:0000029,EXPRESSES_AeG,CPA3,1359
lymph node,UBERON:0000029,EXPRESSES_AeG,04-Sep,5414
lymph node,UBERON:0000029,EXPRESSES_AeG,RNF145,153830
lymph node,UBERON:0000029,EXPRESSES_AeG,PPP2R5E,5529
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM217B,63939
lymph node,UBERON:0000029,EXPRESSES_AeG,ANKLE2,23141
lymph node,UBERON:0000029,EXPRESSES_AeG,IMP4,92856
lymph node,UBERON:0000029,EXPRESSES_AeG,DCHS1,8642
lymph node,UBERON:0000029,EXPRESSES_AeG,TEAD1,7003
lymph node,UBERON:0000029,EXPRESSES_AeG,CLEC16A,23274
lymph node,UBERON:0000029,EXPRESSES_AeG,AP4M1,9179
lymph node,UBERON:0000029,EXPRESSES_AeG,MAML1,9794
lymph node,UBERON:0000029,EXPRESSES_AeG,TRAPPC6B,122553
lymph node,UBERON:0000029,EXPRESSES_AeG,SNUPN,10073
lymph node,UBERON:0000029,EXPRESSES_AeG,HSPA2,3306
lymph node,UBERON:0000029,EXPRESSES_AeG,ARHGAP1,392
lymph node,UBERON:0000029,EXPRESSES_AeG,TCEAL8,90843
lymph node,UBERON:0000029,EXPRESSES_AeG,TMCC2,9911
lymph node,UBERON:0000029,EXPRESSES_AeG,HNMT,3176
lymph node,UBERON:0000029,EXPRESSES_AeG,TCN2,6948
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC35A2,7355
lymph node,UBERON:0000029,EXPRESSES_AeG,SS18L1,26039
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF484,83744
lymph node,UBERON:0000029,EXPRESSES_AeG,KLF7,8609
lymph node,UBERON:0000029,EXPRESSES_AeG,TLE2,7089
lymph node,UBERON:0000029,EXPRESSES_AeG,MFAP4,4239
lymph node,UBERON:0000029,EXPRESSES_AeG,UNC93B1,81622
lymph node,UBERON:0000029,EXPRESSES_AeG,CAPNS1,826
lymph node,UBERON:0000029,EXPRESSES_AeG,PIGS,94005
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF3A,8661
lymph node,UBERON:0000029,EXPRESSES_AeG,MARS2,92935
lymph node,UBERON:0000029,EXPRESSES_AeG,DPP3,10072
lymph node,UBERON:0000029,EXPRESSES_AeG,TVP23C,201158
lymph node,UBERON:0000029,EXPRESSES_AeG,KRT19,3880
lymph node,UBERON:0000029,EXPRESSES_AeG,TERF1,7013
lymph node,UBERON:0000029,EXPRESSES_AeG,INTS5,80789
lymph node,UBERON:0000029,EXPRESSES_AeG,DMTF1,9988
lymph node,UBERON:0000029,EXPRESSES_AeG,TCF7L2,6934
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF543,125919
lymph node,UBERON:0000029,EXPRESSES_AeG,GNA12,2768
lymph node,UBERON:0000029,EXPRESSES_AeG,ATL2,64225
lymph node,UBERON:0000029,EXPRESSES_AeG,RAB34,83871
lymph node,UBERON:0000029,EXPRESSES_AeG,BOC,91653
lymph node,UBERON:0000029,EXPRESSES_AeG,PDSS2,57107
lymph node,UBERON:0000029,EXPRESSES_AeG,SERPINH1,871
lymph node,UBERON:0000029,EXPRESSES_AeG,OLFML1,283298
lymph node,UBERON:0000029,EXPRESSES_AeG,TRAF3IP1,26146
lymph node,UBERON:0000029,EXPRESSES_AeG,PIR,8544
lymph node,UBERON:0000029,EXPRESSES_AeG,TRIM7,81786
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM165,55858
lymph node,UBERON:0000029,EXPRESSES_AeG,NCEH1,57552
lymph node,UBERON:0000029,EXPRESSES_AeG,EYA2,2139
lymph node,UBERON:0000029,EXPRESSES_AeG,GEMIN5,25929
lymph node,UBERON:0000029,EXPRESSES_AeG,08-Sep,23176
lymph node,UBERON:0000029,EXPRESSES_AeG,GAS1,2619
lymph node,UBERON:0000029,EXPRESSES_AeG,HECTD4,283450
lymph node,UBERON:0000029,EXPRESSES_AeG,SSR4,6748
lymph node,UBERON:0000029,EXPRESSES_AeG,DNAAF5,54919
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC25A42,284439
lymph node,UBERON:0000029,EXPRESSES_AeG,LRRC41,10489
lymph node,UBERON:0000029,EXPRESSES_AeG,PBLD,64081
lymph node,UBERON:0000029,EXPRESSES_AeG,PIP5K1C,23396
lymph node,UBERON:0000029,EXPRESSES_AeG,PEX2,5828
lymph node,UBERON:0000029,EXPRESSES_AeG,RABAC1,10567
lymph node,UBERON:0000029,EXPRESSES_AeG,NDUFB6,4712
lymph node,UBERON:0000029,EXPRESSES_AeG,ANKRD49,54851
lymph node,UBERON:0000029,EXPRESSES_AeG,MAGEA3,4102
lymph node,UBERON:0000029,EXPRESSES_AeG,ARHGAP9,64333
lymph node,UBERON:0000029,EXPRESSES_AeG,CXCL13,10563
lymph node,UBERON:0000029,EXPRESSES_AeG,RNF24,11237
lymph node,UBERON:0000029,EXPRESSES_AeG,SERPINE2,5270
lymph node,UBERON:0000029,EXPRESSES_AeG,S100A1,6271
lymph node,UBERON:0000029,EXPRESSES_AeG,LRCH2,57631
lymph node,UBERON:0000029,EXPRESSES_AeG,TSC22D4,81628
lymph node,UBERON:0000029,EXPRESSES_AeG,MRPL36,64979
lymph node,UBERON:0000029,EXPRESSES_AeG,ZC2HC1C,79696
lymph node,UBERON:0000029,EXPRESSES_AeG,KCTD13,253980
lymph node,UBERON:0000029,EXPRESSES_AeG,ASMTL,8623
lymph node,UBERON:0000029,EXPRESSES_AeG,UBXN2B,137886
lymph node,UBERON:0000029,EXPRESSES_AeG,MTFR1,9650
lymph node,UBERON:0000029,EXPRESSES_AeG,MMP2,4313
lymph node,UBERON:0000029,EXPRESSES_AeG,GPR132,29933
lymph node,UBERON:0000029,EXPRESSES_AeG,JADE3,9767
lymph node,UBERON:0000029,EXPRESSES_AeG,IQCB1,9657
lymph node,UBERON:0000029,EXPRESSES_AeG,RNF11,26994
lymph node,UBERON:0000029,EXPRESSES_AeG,XKR8,55113
lymph node,UBERON:0000029,EXPRESSES_AeG,PHKG2,5261
lymph node,UBERON:0000029,EXPRESSES_AeG,PEX12,5193
lymph node,UBERON:0000029,EXPRESSES_AeG,DRAM1,55332
lymph node,UBERON:0000029,EXPRESSES_AeG,DGKG,1608
lymph node,UBERON:0000029,EXPRESSES_AeG,RAPGEF4,11069
lymph node,UBERON:0000029,EXPRESSES_AeG,NKG7,4818
lymph node,UBERON:0000029,EXPRESSES_AeG,CASZ1,54897
lymph node,UBERON:0000029,EXPRESSES_AeG,EVA1A,84141
lymph node,UBERON:0000029,EXPRESSES_AeG,PHOSPHO2,493911
lymph node,UBERON:0000029,EXPRESSES_AeG,FMN1,342184
lymph node,UBERON:0000029,EXPRESSES_AeG,SGPP1,81537
lymph node,UBERON:0000029,EXPRESSES_AeG,ND1,4535
lymph node,UBERON:0000029,EXPRESSES_AeG,SYNJ1,8867
lymph node,UBERON:0000029,EXPRESSES_AeG,CYTH1,9267
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF2B4,8890
lymph node,UBERON:0000029,EXPRESSES_AeG,PPIH,10465
lymph node,UBERON:0000029,EXPRESSES_AeG,SFRP2,6423
lymph node,UBERON:0000029,EXPRESSES_AeG,ZSWIM7,125150
lymph node,UBERON:0000029,EXPRESSES_AeG,RRP12,23223
lymph node,UBERON:0000029,EXPRESSES_AeG,PTBP3,9991
lymph node,UBERON:0000029,EXPRESSES_AeG,JAK1,3716
lymph node,UBERON:0000029,EXPRESSES_AeG,LNX1,84708
lymph node,UBERON:0000029,EXPRESSES_AeG,API5,8539
lymph node,UBERON:0000029,EXPRESSES_AeG,SMARCC2,6601
lymph node,UBERON:0000029,EXPRESSES_AeG,HHEX,3087
lymph node,UBERON:0000029,EXPRESSES_AeG,RAB13,5872
lymph node,UBERON:0000029,EXPRESSES_AeG,SMAD3,4088
lymph node,UBERON:0000029,EXPRESSES_AeG,DCBLD2,131566
lymph node,UBERON:0000029,EXPRESSES_AeG,SUN1,23353
lymph node,UBERON:0000029,EXPRESSES_AeG,TPGS1,91978
lymph node,UBERON:0000029,EXPRESSES_AeG,CORO1B,57175
lymph node,UBERON:0000029,EXPRESSES_AeG,YPEL1,29799
lymph node,UBERON:0000029,EXPRESSES_AeG,ROGDI,79641
lymph node,UBERON:0000029,EXPRESSES_AeG,KIAA1033,23325
lymph node,UBERON:0000029,EXPRESSES_AeG,POLR2C,5432
lymph node,UBERON:0000029,EXPRESSES_AeG,FOXRED1,55572
lymph node,UBERON:0000029,EXPRESSES_AeG,RARRES1,5918
lymph node,UBERON:0000029,EXPRESSES_AeG,TNFSF10,8743
lymph node,UBERON:0000029,EXPRESSES_AeG,HSPA1B,3304
lymph node,UBERON:0000029,EXPRESSES_AeG,RARRES3,5920
lymph node,UBERON:0000029,EXPRESSES_AeG,GOLGA7,51125
lymph node,UBERON:0000029,EXPRESSES_AeG,HDAC7,51564
lymph node,UBERON:0000029,EXPRESSES_AeG,STOX1,219736
lymph node,UBERON:0000029,EXPRESSES_AeG,PFAS,5198
lymph node,UBERON:0000029,EXPRESSES_AeG,IL12RB2,3595
lymph node,UBERON:0000029,EXPRESSES_AeG,NUDT14,256281
lymph node,UBERON:0000029,EXPRESSES_AeG,PDDC1,347862
lymph node,UBERON:0000029,EXPRESSES_AeG,PYGL,5836
lymph node,UBERON:0000029,EXPRESSES_AeG,IKBIP,121457
lymph node,UBERON:0000029,EXPRESSES_AeG,MEST,4232
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM107B,83641
lymph node,UBERON:0000029,EXPRESSES_AeG,TAF4B,6875
lymph node,UBERON:0000029,EXPRESSES_AeG,CHMP1B,57132
lymph node,UBERON:0000029,EXPRESSES_AeG,COL4A3,1285
lymph node,UBERON:0000029,EXPRESSES_AeG,MYL4,4635
lymph node,UBERON:0000029,EXPRESSES_AeG,RBP7,116362
lymph node,UBERON:0000029,EXPRESSES_AeG,RENBP,5973
lymph node,UBERON:0000029,EXPRESSES_AeG,ZBTB8OS,339487
lymph node,UBERON:0000029,EXPRESSES_AeG,CLCA2,9635
lymph node,UBERON:0000029,EXPRESSES_AeG,PARD6A,50855
lymph node,UBERON:0000029,EXPRESSES_AeG,ALPK3,57538
lymph node,UBERON:0000029,EXPRESSES_AeG,ZDHHC7,55625
lymph node,UBERON:0000029,EXPRESSES_AeG,BIN3,55909
lymph node,UBERON:0000029,EXPRESSES_AeG,ZSCAN2,54993
lymph node,UBERON:0000029,EXPRESSES_AeG,SAT2,112483
lymph node,UBERON:0000029,EXPRESSES_AeG,TET2,54790
lymph node,UBERON:0000029,EXPRESSES_AeG,UBR1,197131
lymph node,UBERON:0000029,EXPRESSES_AeG,EMP2,2013
lymph node,UBERON:0000029,EXPRESSES_AeG,LMAN1,3998
lymph node,UBERON:0000029,EXPRESSES_AeG,FKBP3,2287
lymph node,UBERON:0000029,EXPRESSES_AeG,INPP5A,3632
lymph node,UBERON:0000029,EXPRESSES_AeG,NUDT21,11051
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM201,199953
lymph node,UBERON:0000029,EXPRESSES_AeG,GPR55,9290
lymph node,UBERON:0000029,EXPRESSES_AeG,PRR4,11272
lymph node,UBERON:0000029,EXPRESSES_AeG,AMD1,262
lymph node,UBERON:0000029,EXPRESSES_AeG,CDC23,8697
lymph node,UBERON:0000029,EXPRESSES_AeG,FGFR1OP2,26127
lymph node,UBERON:0000029,EXPRESSES_AeG,CDKN2A,1029
lymph node,UBERON:0000029,EXPRESSES_AeG,P3H2,55214
lymph node,UBERON:0000029,EXPRESSES_AeG,HK1,3098
lymph node,UBERON:0000029,EXPRESSES_AeG,WAPAL,23063
lymph node,UBERON:0000029,EXPRESSES_AeG,STAG3,10734
lymph node,UBERON:0000029,EXPRESSES_AeG,CD7,924
lymph node,UBERON:0000029,EXPRESSES_AeG,INPP5B,3633
lymph node,UBERON:0000029,EXPRESSES_AeG,ENTHD2,146705
lymph node,UBERON:0000029,EXPRESSES_AeG,EPS8L2,64787
lymph node,UBERON:0000029,EXPRESSES_AeG,ZZZ3,26009
lymph node,UBERON:0000029,EXPRESSES_AeG,MCOLN2,255231
lymph node,UBERON:0000029,EXPRESSES_AeG,LAT,27040
lymph node,UBERON:0000029,EXPRESSES_AeG,ST6GAL1,6480
lymph node,UBERON:0000029,EXPRESSES_AeG,GID8,54994
lymph node,UBERON:0000029,EXPRESSES_AeG,RPP14,11102
lymph node,UBERON:0000029,EXPRESSES_AeG,SGPL1,8879
lymph node,UBERON:0000029,EXPRESSES_AeG,CPT1C,126129
lymph node,UBERON:0000029,EXPRESSES_AeG,KDELR3,11015
lymph node,UBERON:0000029,EXPRESSES_AeG,ACYP2,98
lymph node,UBERON:0000029,EXPRESSES_AeG,SLIRP,81892
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC4A11,83959
lymph node,UBERON:0000029,EXPRESSES_AeG,PSMA6,5687
lymph node,UBERON:0000029,EXPRESSES_AeG,AAAS,8086
lymph node,UBERON:0000029,EXPRESSES_AeG,CCNJ,54619
lymph node,UBERON:0000029,EXPRESSES_AeG,ARFGAP1,55738
lymph node,UBERON:0000029,EXPRESSES_AeG,CXCR3,2833
lymph node,UBERON:0000029,EXPRESSES_AeG,ATP6V1H,51606
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC38A2,54407
lymph node,UBERON:0000029,EXPRESSES_AeG,SUCO,51430
lymph node,UBERON:0000029,EXPRESSES_AeG,ARHGAP28,79822
lymph node,UBERON:0000029,EXPRESSES_AeG,B4GALNT1,2583
lymph node,UBERON:0000029,EXPRESSES_AeG,RPL35A,6165
lymph node,UBERON:0000029,EXPRESSES_AeG,AKAP8,10270
lymph node,UBERON:0000029,EXPRESSES_AeG,TCEA1,6917
lymph node,UBERON:0000029,EXPRESSES_AeG,BBS7,55212
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM216A,29902
lymph node,UBERON:0000029,EXPRESSES_AeG,RPL34,6164
lymph node,UBERON:0000029,EXPRESSES_AeG,STIL,6491
lymph node,UBERON:0000029,EXPRESSES_AeG,CUL5,8065
lymph node,UBERON:0000029,EXPRESSES_AeG,CDH1,999
lymph node,UBERON:0000029,EXPRESSES_AeG,VPS18,57617
lymph node,UBERON:0000029,EXPRESSES_AeG,VEGFA,7422
lymph node,UBERON:0000029,EXPRESSES_AeG,RFC2,5982
lymph node,UBERON:0000029,EXPRESSES_AeG,GTF2I,2969
lymph node,UBERON:0000029,EXPRESSES_AeG,MTRF1L,54516
lymph node,UBERON:0000029,EXPRESSES_AeG,LMCD1,29995
lymph node,UBERON:0000029,EXPRESSES_AeG,MTERF4,130916
lymph node,UBERON:0000029,EXPRESSES_AeG,NUCB2,4925
lymph node,UBERON:0000029,EXPRESSES_AeG,TGOLN2,10618
lymph node,UBERON:0000029,EXPRESSES_AeG,GPR1,2825
lymph node,UBERON:0000029,EXPRESSES_AeG,TNS2,23371
lymph node,UBERON:0000029,EXPRESSES_AeG,ARAP2,116984
lymph node,UBERON:0000029,EXPRESSES_AeG,CCNA1,8900
lymph node,UBERON:0000029,EXPRESSES_AeG,FOS,2353
lymph node,UBERON:0000029,EXPRESSES_AeG,AOAH,313
lymph node,UBERON:0000029,EXPRESSES_AeG,PYROXD2,84795
lymph node,UBERON:0000029,EXPRESSES_AeG,FCF1,51077
lymph node,UBERON:0000029,EXPRESSES_AeG,TCEAL1,9338
lymph node,UBERON:0000029,EXPRESSES_AeG,PPARGC1A,10891
lymph node,UBERON:0000029,EXPRESSES_AeG,CNTFR,1271
lymph node,UBERON:0000029,EXPRESSES_AeG,PDS5B,23047
lymph node,UBERON:0000029,EXPRESSES_AeG,CCP110,9738
lymph node,UBERON:0000029,EXPRESSES_AeG,GCAT,23464
lymph node,UBERON:0000029,EXPRESSES_AeG,VAMP1,6843
lymph node,UBERON:0000029,EXPRESSES_AeG,TCTEX1D2,255758
lymph node,UBERON:0000029,EXPRESSES_AeG,LGR4,55366
lymph node,UBERON:0000029,EXPRESSES_AeG,LLGL1,3996
lymph node,UBERON:0000029,EXPRESSES_AeG,MAEA,10296
lymph node,UBERON:0000029,EXPRESSES_AeG,TIMM23,100287932
lymph node,UBERON:0000029,EXPRESSES_AeG,R3HCC1,203069
lymph node,UBERON:0000029,EXPRESSES_AeG,ATXN2L,11273
lymph node,UBERON:0000029,EXPRESSES_AeG,CFDP1,10428
lymph node,UBERON:0000029,EXPRESSES_AeG,DMAP1,55929
lymph node,UBERON:0000029,EXPRESSES_AeG,CCNB2,9133
lymph node,UBERON:0000029,EXPRESSES_AeG,TAPBP,6892
lymph node,UBERON:0000029,EXPRESSES_AeG,BAHCC1,57597
lymph node,UBERON:0000029,EXPRESSES_AeG,PSMG2,56984
lymph node,UBERON:0000029,EXPRESSES_AeG,ETFDH,2110
lymph node,UBERON:0000029,EXPRESSES_AeG,CATSPER2,117155
lymph node,UBERON:0000029,EXPRESSES_AeG,E2F3,1871
lymph node,UBERON:0000029,EXPRESSES_AeG,SUPV3L1,6832
lymph node,UBERON:0000029,EXPRESSES_AeG,DOK6,220164
lymph node,UBERON:0000029,EXPRESSES_AeG,KDM2B,84678
lymph node,UBERON:0000029,EXPRESSES_AeG,ACE2,59272
lymph node,UBERON:0000029,EXPRESSES_AeG,YIF1A,10897
lymph node,UBERON:0000029,EXPRESSES_AeG,CCDC34,91057
lymph node,UBERON:0000029,EXPRESSES_AeG,C9orf85,138241
lymph node,UBERON:0000029,EXPRESSES_AeG,COX7A1,1346
lymph node,UBERON:0000029,EXPRESSES_AeG,EMD,2010
lymph node,UBERON:0000029,EXPRESSES_AeG,SHPRH,257218
lymph node,UBERON:0000029,EXPRESSES_AeG,KCTD11,147040
lymph node,UBERON:0000029,EXPRESSES_AeG,ST5,6764
lymph node,UBERON:0000029,EXPRESSES_AeG,DDX42,11325
lymph node,UBERON:0000029,EXPRESSES_AeG,DLD,1738
lymph node,UBERON:0000029,EXPRESSES_AeG,ACTB,60
lymph node,UBERON:0000029,EXPRESSES_AeG,CNIH4,29097
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC26A2,1836
lymph node,UBERON:0000029,EXPRESSES_AeG,TCAIM,285343
lymph node,UBERON:0000029,EXPRESSES_AeG,KCNJ8,3764
lymph node,UBERON:0000029,EXPRESSES_AeG,NLK,51701
lymph node,UBERON:0000029,EXPRESSES_AeG,SUPT5H,6829
lymph node,UBERON:0000029,EXPRESSES_AeG,NPAT,4863
lymph node,UBERON:0000029,EXPRESSES_AeG,CTTNBP2,83992
lymph node,UBERON:0000029,EXPRESSES_AeG,CRY2,1408
lymph node,UBERON:0000029,EXPRESSES_AeG,LOC100505555,100505555
lymph node,UBERON:0000029,EXPRESSES_AeG,ALB,213
lymph node,UBERON:0000029,EXPRESSES_AeG,MAP1LC3C,440738
lymph node,UBERON:0000029,EXPRESSES_AeG,TEX264,51368
lymph node,UBERON:0000029,EXPRESSES_AeG,PITHD1,57095
lymph node,UBERON:0000029,EXPRESSES_AeG,RADIL,55698
lymph node,UBERON:0000029,EXPRESSES_AeG,MOSPD3,64598
lymph node,UBERON:0000029,EXPRESSES_AeG,ANGPT1,284
lymph node,UBERON:0000029,EXPRESSES_AeG,EVA1B,55194
lymph node,UBERON:0000029,EXPRESSES_AeG,HNRNPK,3190
lymph node,UBERON:0000029,EXPRESSES_AeG,DERL3,91319
lymph node,UBERON:0000029,EXPRESSES_AeG,CHST12,55501
lymph node,UBERON:0000029,EXPRESSES_AeG,IFI27,3429
lymph node,UBERON:0000029,EXPRESSES_AeG,IMPACT,55364
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF281,23528
lymph node,UBERON:0000029,EXPRESSES_AeG,RBM47,54502
