Compound,Compound_ID,Relation,Gene,Gene_ID
Mifepristone,DB00834,BINDS_CbG,CYP2D6,1565
Mifepristone,DB00834,BINDS_CbG,CYP3A5,1577
Mifepristone,DB00834,BINDS_CbG,NR3C1,2908
Mifepristone,DB00834,BINDS_CbG,CYP3A4,1576
Mifepristone,DB00834,BINDS_CbG,CYP3A7,1551
Mifepristone,DB00834,BINDS_CbG,ABCC1,4363
Mifepristone,DB00834,BINDS_CbG,PGR,5241
Mifepristone,DB00834,BINDS_CbG,AR,367
Trabectedin,DB05109,BINDS_CbG,CYP2E1,1571
Trabectedin,DB05109,BINDS_CbG,CYP3A4,1576
Trabectedin,DB05109,BINDS_CbG,CYP2C9,1559
Trabectedin,DB05109,BINDS_CbG,CYP2C19,1557
Trabectedin,DB05109,BINDS_CbG,SRC,6714
Trabectedin,DB05109,BINDS_CbG,CYP2D6,1565
Trabectedin,DB05109,BINDS_CbG,PTGS1,5742
Riboflavin,DB00140,BINDS_CbG,RFK,55312
Riboflavin,DB00140,BINDS_CbG,MTHFR,4524
Riboflavin,DB00140,BINDS_CbG,BLVRB,645
Riboflavin,DB00140,BINDS_CbG,MAOA,4128
Vigabatrin,DB01080,BINDS_CbG,GABBR1,2550
Vigabatrin,DB01080,BINDS_CbG,ABAT,18
Vigabatrin,DB01080,BINDS_CbG,SLC36A1,206358
Dexmethylphenidate,DB06701,BINDS_CbG,CYP2D6,1565
Dexmethylphenidate,DB06701,BINDS_CbG,SLC6A2,6530
Flupentixol,DB00875,BINDS_CbG,HTR2A,3356
Flupentixol,DB00875,BINDS_CbG,DDC,1644
Flupentixol,DB00875,BINDS_CbG,ABCB1,5243
Flupentixol,DB00875,BINDS_CbG,ADRA1A,148
Clofazimine,DB00845,BINDS_CbG,ABCB11,8647
Clofazimine,DB00845,BINDS_CbG,ABCB1,5243
Clofazimine,DB00845,BINDS_CbG,CYP3A4,1576
Thioproperazine,DB01622,BINDS_CbG,ALB,213
Thioproperazine,DB01622,BINDS_CbG,ADRA1A,148
Thioproperazine,DB01622,BINDS_CbG,HTR2A,3356
Thioproperazine,DB01622,BINDS_CbG,SLC22A1,6580
Diethylpropion,DB00937,BINDS_CbG,SLC6A2,6530
Potassium Chloride,DB00761,BINDS_CbG,SLC12A6,9990
Potassium Chloride,DB00761,BINDS_CbG,SLC12A4,6560
Potassium Chloride,DB00761,BINDS_CbG,SLC12A7,10723
Potassium Chloride,DB00761,BINDS_CbG,SLC12A2,6558
Ezogabine,DB04953,BINDS_CbG,CYP2A6,1548
Ezogabine,DB04953,BINDS_CbG,NAT2,10
Ezogabine,DB04953,BINDS_CbG,UGT1A1,54658
Ezogabine,DB04953,BINDS_CbG,UGT1A4,54657
Ezogabine,DB04953,BINDS_CbG,UGT1A3,54659
Ezogabine,DB04953,BINDS_CbG,KCNQ5,56479
Ezogabine,DB04953,BINDS_CbG,UGT1A9,54600
Daunorubicin,DB00694,BINDS_CbG,CYP1B1,1545
Daunorubicin,DB00694,BINDS_CbG,CYP3A4,1576
Daunorubicin,DB00694,BINDS_CbG,XDH,7498
Daunorubicin,DB00694,BINDS_CbG,ABCC1,4363
Daunorubicin,DB00694,BINDS_CbG,ABCB1,5243
Daunorubicin,DB00694,BINDS_CbG,TOP2B,7155
Daunorubicin,DB00694,BINDS_CbG,CYP1A1,1543
Daunorubicin,DB00694,BINDS_CbG,POR,5447
Daunorubicin,DB00694,BINDS_CbG,NR5A1,2516
Daunorubicin,DB00694,BINDS_CbG,CYP1A2,1544
Daunorubicin,DB00694,BINDS_CbG,ABCC10,89845
Daunorubicin,DB00694,BINDS_CbG,YWHAG,7532
Daunorubicin,DB00694,BINDS_CbG,ABCC2,1244
Daunorubicin,DB00694,BINDS_CbG,CYP3A5,1577
Daunorubicin,DB00694,BINDS_CbG,ABCB11,8647
Daunorubicin,DB00694,BINDS_CbG,TOP2A,7153
Daunorubicin,DB00694,BINDS_CbG,ABCG2,9429
Daunorubicin,DB00694,BINDS_CbG,ABCC6,368
Hesperetin,DB01094,BINDS_CbG,SOAT1,6646
Hesperetin,DB01094,BINDS_CbG,MTTP,4547
Hesperetin,DB01094,BINDS_CbG,ABCG2,9429
Hesperetin,DB01094,BINDS_CbG,CYP1A2,1544
Hesperetin,DB01094,BINDS_CbG,SOAT2,8435
Hesperetin,DB01094,BINDS_CbG,CYP1B1,1545
Sevoflurane,DB01236,BINDS_CbG,CYP2A6,1548
Sevoflurane,DB01236,BINDS_CbG,ATP5D,513
Sevoflurane,DB01236,BINDS_CbG,CYP2B6,1555
Sevoflurane,DB01236,BINDS_CbG,KCNK2,3776
Sevoflurane,DB01236,BINDS_CbG,KCNK3,3777
Sevoflurane,DB01236,BINDS_CbG,CYP2E1,1571
Sevoflurane,DB01236,BINDS_CbG,ATP2C1,27032
Sevoflurane,DB01236,BINDS_CbG,GABRE,2564
Sevoflurane,DB01236,BINDS_CbG,GABRA2,2555
Sevoflurane,DB01236,BINDS_CbG,CYP3A4,1576
Sevoflurane,DB01236,BINDS_CbG,KCNK10,54207
Sevoflurane,DB01236,BINDS_CbG,GABRB3,2562
Sevoflurane,DB01236,BINDS_CbG,ND1,4535
Sevoflurane,DB01236,BINDS_CbG,ALB,213
Zidovudine,DB00495,BINDS_CbG,CYP2C9,1559
Zidovudine,DB00495,BINDS_CbG,UGT2B7,7364
Zidovudine,DB00495,BINDS_CbG,SLC22A7,10864
Zidovudine,DB00495,BINDS_CbG,ABCB1,5243
Zidovudine,DB00495,BINDS_CbG,CYP2A6,1548
Zidovudine,DB00495,BINDS_CbG,ALB,213
Zidovudine,DB00495,BINDS_CbG,ABCG2,9429
Zidovudine,DB00495,BINDS_CbG,CYP3A4,1576
Zidovudine,DB00495,BINDS_CbG,SLC29A2,3177
Zidovudine,DB00495,BINDS_CbG,ABCC4,10257
Zidovudine,DB00495,BINDS_CbG,ABCC5,10057
Zidovudine,DB00495,BINDS_CbG,TK1,7083
Zidovudine,DB00495,BINDS_CbG,TERT,7015
Zidovudine,DB00495,BINDS_CbG,CYP2C19,1557
Zidovudine,DB00495,BINDS_CbG,CYP2C8,1558
Zidovudine,DB00495,BINDS_CbG,SLC28A1,9154
Zidovudine,DB00495,BINDS_CbG,SLC22A11,55867
Phenprocoumon,DB00946,BINDS_CbG,CYP3A4,1576
Phenprocoumon,DB00946,BINDS_CbG,ORM1,5004
Phenprocoumon,DB00946,BINDS_CbG,CYP2C9,1559
Phenprocoumon,DB00946,BINDS_CbG,CYP2C8,1558
Phenprocoumon,DB00946,BINDS_CbG,ALB,213
Phenprocoumon,DB00946,BINDS_CbG,VKORC1,79001
Cerulenin,DB01034,BINDS_CbG,FASN,2194
Estradiol valerate/Dienogest,DB08866,BINDS_CbG,CYP3A4,1576
Pentagastrin,DB00183,BINDS_CbG,BCHE,590
Pentagastrin,DB00183,BINDS_CbG,CCKBR,887
Fosphenytoin,DB01320,BINDS_CbG,ALB,213
Fosphenytoin,DB01320,BINDS_CbG,CYP3A4,1576
Fosphenytoin,DB01320,BINDS_CbG,CYP2C19,1557
Fosphenytoin,DB01320,BINDS_CbG,CYP2C8,1558
Fosphenytoin,DB01320,BINDS_CbG,CYP2C9,1559
Fosphenytoin,DB01320,BINDS_CbG,CYP2B6,1555
Saprisartan,DB01347,BINDS_CbG,AGTR1,185
Mycophenolate mofetil,DB00688,BINDS_CbG,SLCO1B1,10599
Mycophenolate mofetil,DB00688,BINDS_CbG,UGT1A9,54600
Mycophenolate mofetil,DB00688,BINDS_CbG,CES2,8824
Mycophenolate mofetil,DB00688,BINDS_CbG,IMPDH2,3615
Mycophenolate mofetil,DB00688,BINDS_CbG,IMPDH1,3614
Mycophenolate mofetil,DB00688,BINDS_CbG,ABCG2,9429
Mycophenolate mofetil,DB00688,BINDS_CbG,ABCC2,1244
Mycophenolate mofetil,DB00688,BINDS_CbG,UGT1A8,54576
Mycophenolate mofetil,DB00688,BINDS_CbG,UGT1A6,54578
Mycophenolate mofetil,DB00688,BINDS_CbG,UGT2B7,7364
Mycophenolate mofetil,DB00688,BINDS_CbG,UGT1A1,54658
Mycophenolate mofetil,DB00688,BINDS_CbG,CES1,1066
Mycophenolate mofetil,DB00688,BINDS_CbG,UGT1A7,54577
Mycophenolate mofetil,DB00688,BINDS_CbG,UGT1A10,54575
Mycophenolate mofetil,DB00688,BINDS_CbG,CYP3A4,1576
Mycophenolate mofetil,DB00688,BINDS_CbG,ALB,213
Mycophenolate mofetil,DB00688,BINDS_CbG,CYP3A5,1577
Mycophenolate mofetil,DB00688,BINDS_CbG,CYP2C8,1558
Mycophenolate mofetil,DB00688,BINDS_CbG,ABCB1,5243
Mycophenolate mofetil,DB00688,BINDS_CbG,SLCO1B3,28234
Iloperidone,DB04946,BINDS_CbG,ADRA1A,148
Iloperidone,DB04946,BINDS_CbG,ADRA2A,150
Iloperidone,DB04946,BINDS_CbG,ADRA2C,152
Iloperidone,DB04946,BINDS_CbG,CYP3A7,1551
Iloperidone,DB04946,BINDS_CbG,CYP3A4,1576
Iloperidone,DB04946,BINDS_CbG,HTR7,3363
Iloperidone,DB04946,BINDS_CbG,CYP1A2,1544
Iloperidone,DB04946,BINDS_CbG,HTR2A,3356
Iloperidone,DB04946,BINDS_CbG,CYP2D6,1565
Iloperidone,DB04946,BINDS_CbG,CYP3A5,1577
Iloperidone,DB04946,BINDS_CbG,SIGMAR1,10280
Iloperidone,DB04946,BINDS_CbG,HRH1,3269
Iloperidone,DB04946,BINDS_CbG,CYP2E1,1571
Iloperidone,DB04946,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Flavin adenine dinucleotide,DB03147,BINDS_CbG,FDXR,2232
Flavin adenine dinucleotide,DB03147,BINDS_CbG,ACOX1,51
Flavin adenine dinucleotide,DB03147,BINDS_CbG,MAOB,4129
Flavin adenine dinucleotide,DB03147,BINDS_CbG,IVD,3712
Flavin adenine dinucleotide,DB03147,BINDS_CbG,NQO1,1728
Flavin adenine dinucleotide,DB03147,BINDS_CbG,IL4I1,259307
Flavin adenine dinucleotide,DB03147,BINDS_CbG,ACADS,35
Flavin adenine dinucleotide,DB03147,BINDS_CbG,ERO1LB,56605
Flavin adenine dinucleotide,DB03147,BINDS_CbG,DPYD,1806
Flavin adenine dinucleotide,DB03147,BINDS_CbG,GCDH,2639
Flavin adenine dinucleotide,DB03147,BINDS_CbG,MAOA,4128
Flavin adenine dinucleotide,DB03147,BINDS_CbG,DAO,1610
Flavin adenine dinucleotide,DB03147,BINDS_CbG,XDH,7498
Flavin adenine dinucleotide,DB03147,BINDS_CbG,ACAD8,27034
Flavin adenine dinucleotide,DB03147,BINDS_CbG,DLD,1738
Flavin adenine dinucleotide,DB03147,BINDS_CbG,AIFM1,9131
Flavin adenine dinucleotide,DB03147,BINDS_CbG,NQO2,4835
Flavin adenine dinucleotide,DB03147,BINDS_CbG,GFER,2671
Flavin adenine dinucleotide,DB03147,BINDS_CbG,CYB5R1,51706
Flavin adenine dinucleotide,DB03147,BINDS_CbG,POR,5447
Flavin adenine dinucleotide,DB03147,BINDS_CbG,CYB5R3,1727
Flavin adenine dinucleotide,DB03147,BINDS_CbG,TXNRD1,7296
Flavin adenine dinucleotide,DB03147,BINDS_CbG,GSR,2936
Flavin adenine dinucleotide,DB03147,BINDS_CbG,ACADM,34
Phenazopyridine,DB01438,BINDS_CbG,SCN9A,6335
Phenazopyridine,DB01438,BINDS_CbG,SCN3A,6328
Phenazopyridine,DB01438,BINDS_CbG,SCN10A,6336
Phenazopyridine,DB01438,BINDS_CbG,SCN7A,6332
Diphenhydramine,DB01075,BINDS_CbG,SLC22A5,6584
Diphenhydramine,DB01075,BINDS_CbG,SLC22A1,6580
Diphenhydramine,DB01075,BINDS_CbG,PTGS1,5742
Diphenhydramine,DB01075,BINDS_CbG,CYP2C9,1559
Diphenhydramine,DB01075,BINDS_CbG,CYP1A2,1544
Diphenhydramine,DB01075,BINDS_CbG,CYP2C18,1562
Diphenhydramine,DB01075,BINDS_CbG,CYP2B6,1555
Diphenhydramine,DB01075,BINDS_CbG,HRH1,3269
Diphenhydramine,DB01075,BINDS_CbG,CYP2D6,1565
Diphenhydramine,DB01075,BINDS_CbG,CYP2C19,1557
Miglitol,DB00491,BINDS_CbG,GAA,2548
Miglitol,DB00491,BINDS_CbG,AMY2A,279
Miglitol,DB00491,BINDS_CbG,MGAM,8972
Miglitol,DB00491,BINDS_CbG,GANC,2595
Miglitol,DB00491,BINDS_CbG,GANAB,23193
Anagrelide,DB00261,BINDS_CbG,CYP1A2,1544
Anagrelide,DB00261,BINDS_CbG,PDE3A,5139
Diltiazem,DB00343,BINDS_CbG,CYP3A7,1551
Diltiazem,DB00343,BINDS_CbG,ABCB1,5243
Diltiazem,DB00343,BINDS_CbG,CYP2D6,1565
Diltiazem,DB00343,BINDS_CbG,CYP3A4,1576
Diltiazem,DB00343,BINDS_CbG,CYP2C19,1557
Diltiazem,DB00343,BINDS_CbG,CYP2C9,1559
Diltiazem,DB00343,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Diltiazem,DB00343,BINDS_CbG,CYP2C8,1558
Diltiazem,DB00343,BINDS_CbG,CYP3A5,1577
Diltiazem,DB00343,BINDS_CbG,CACNA1C,775
Fenbufen,DB08981,BINDS_CbG,PTGS1,5742
Fenbufen,DB08981,BINDS_CbG,PTGS2,5743
Methyprylon,DB01107,BINDS_CbG,CYP2D6,1565
Methyprylon,DB01107,BINDS_CbG,GABRB3,2562
Azithromycin,DB00207,BINDS_CbG,CYP3A4,1576
Azithromycin,DB00207,BINDS_CbG,ABCB1,5243
Azithromycin,DB00207,BINDS_CbG,CYP1A2,1544
Azithromycin,DB00207,BINDS_CbG,CYP2A6,1548
Sodium bicarbonate,DB01390,BINDS_CbG,SLC4A10,57282
Sodium bicarbonate,DB01390,BINDS_CbG,SLC4A4,8671
Sodium bicarbonate,DB01390,BINDS_CbG,SLC4A7,9497
Sodium bicarbonate,DB01390,BINDS_CbG,SLC4A8,9498
Hydroxyurea,DB01005,BINDS_CbG,RRM2,6241
Hydroxyurea,DB01005,BINDS_CbG,RRM1,6240
Hydroxyurea,DB01005,BINDS_CbG,CYP2D6,1565
Amphetamine,DB00182,BINDS_CbG,MAOB,4129
Amphetamine,DB00182,BINDS_CbG,SLC6A2,6530
Amphetamine,DB00182,BINDS_CbG,CYP2A6,1548
Amphetamine,DB00182,BINDS_CbG,CARTPT,9607
Amphetamine,DB00182,BINDS_CbG,CYP2D6,1565
Amphetamine,DB00182,BINDS_CbG,SLC22A3,6581
Amphetamine,DB00182,BINDS_CbG,SLC22A5,6584
Amphetamine,DB00182,BINDS_CbG,SLC18A2,6571
Nitrazepam,DB01595,BINDS_CbG,CYP3A4,1576
Nitrazepam,DB01595,BINDS_CbG,CYP2E1,1571
Nitrazepam,DB01595,BINDS_CbG,GABRA2,2555
Nitrazepam,DB01595,BINDS_CbG,GABRR2,2570
Nitrazepam,DB01595,BINDS_CbG,ABCB1,5243
Nitrazepam,DB01595,BINDS_CbG,GABRE,2564
Nitrazepam,DB01595,BINDS_CbG,GABRB3,2562
Flupirtine,DB06623,BINDS_CbG,ADRA2A,150
Clofedanol,DB04837,BINDS_CbG,HRH1,3269
Bromodiphenhydramine,DB01237,BINDS_CbG,SLC47A1,55244
Bromodiphenhydramine,DB01237,BINDS_CbG,HRH1,3269
Bleomycin,DB00290,BINDS_CbG,LIG3,3980
Bleomycin,DB00290,BINDS_CbG,BLMH,642
Bleomycin,DB00290,BINDS_CbG,LIG1,3978
Dimenhydrinate,DB00985,BINDS_CbG,HRH1,3269
Glyburide,DB01016,BINDS_CbG,KCNJ5,3762
Glyburide,DB01016,BINDS_CbG,CYP2C9,1559
Glyburide,DB01016,BINDS_CbG,SLC22A7,10864
Glyburide,DB01016,BINDS_CbG,SLC15A2,6565
Glyburide,DB01016,BINDS_CbG,ABCC2,1244
Glyburide,DB01016,BINDS_CbG,SLC15A1,6564
Glyburide,DB01016,BINDS_CbG,KCNJ11,3767
Glyburide,DB01016,BINDS_CbG,ALB,213
Glyburide,DB01016,BINDS_CbG,ABCC3,8714
Glyburide,DB01016,BINDS_CbG,CFTR,1080
Glyburide,DB01016,BINDS_CbG,ABCC8,6833
Glyburide,DB01016,BINDS_CbG,ABCA1,19
Glyburide,DB01016,BINDS_CbG,ABCG2,9429
Glyburide,DB01016,BINDS_CbG,ABCB1,5243
Glyburide,DB01016,BINDS_CbG,CYP2C19,1557
Glyburide,DB01016,BINDS_CbG,SLCO1A2,6579
Glyburide,DB01016,BINDS_CbG,ABCC9,10060
Glyburide,DB01016,BINDS_CbG,ABCC1,4363
Glyburide,DB01016,BINDS_CbG,CYP3A4,1576
Glyburide,DB01016,BINDS_CbG,CPT1A,1374
Glyburide,DB01016,BINDS_CbG,SLCO2B1,11309
Glyburide,DB01016,BINDS_CbG,ABCB11,8647
Zileuton,DB00744,BINDS_CbG,PTGS1,5742
Zileuton,DB00744,BINDS_CbG,CYP1A2,1544
Zileuton,DB00744,BINDS_CbG,CYP3A4,1576
Zileuton,DB00744,BINDS_CbG,LTB4R,1241
Zileuton,DB00744,BINDS_CbG,ALOX5,240
Zileuton,DB00744,BINDS_CbG,CYP2C9,1559
Zileuton,DB00744,BINDS_CbG,UGT1A9,54600
Zileuton,DB00744,BINDS_CbG,EPHX2,2053
Auranofin,DB00995,BINDS_CbG,IKBKB,3551
Auranofin,DB00995,BINDS_CbG,ALB,213
Auranofin,DB00995,BINDS_CbG,PRDX5,25824
Rivastigmine,DB00989,BINDS_CbG,BCHE,590
Rivastigmine,DB00989,BINDS_CbG,CYP2D6,1565
Rivastigmine,DB00989,BINDS_CbG,ACHE,43
Rivastigmine,DB00989,BINDS_CbG,CYP3A4,1576
Cisatracurium Besylate,DB00565,BINDS_CbG,CHRNB1,1140
Tofisopam,DB08811,BINDS_CbG,PDE4A,5141
Tofisopam,DB08811,BINDS_CbG,PDE2A,5138
Tofisopam,DB08811,BINDS_CbG,PDE3A,5139
Tofisopam,DB08811,BINDS_CbG,CYP3A4,1576
Tofisopam,DB08811,BINDS_CbG,PDE10A,10846
Nebivolol,DB04861,BINDS_CbG,CYP2D6,1565
Vitamin C,DB00126,BINDS_CbG,PLOD2,5352
Vitamin C,DB00126,BINDS_CbG,EGLN2,112398
Vitamin C,DB00126,BINDS_CbG,TMLHE,55217
Vitamin C,DB00126,BINDS_CbG,KDM5D,8284
Vitamin C,DB00126,BINDS_CbG,P3H2,55214
Vitamin C,DB00126,BINDS_CbG,P3H3,10536
Vitamin C,DB00126,BINDS_CbG,ALKBH3,221120
Vitamin C,DB00126,BINDS_CbG,PLOD3,8985
Vitamin C,DB00126,BINDS_CbG,BBOX1,8424
Vitamin C,DB00126,BINDS_CbG,P4HA1,5033
Vitamin C,DB00126,BINDS_CbG,PLOD1,5351
Vitamin C,DB00126,BINDS_CbG,OGFOD2,79676
Vitamin C,DB00126,BINDS_CbG,P3H1,64175
Vitamin C,DB00126,BINDS_CbG,SLC23A1,9963
Vitamin C,DB00126,BINDS_CbG,ALKBH2,121642
Vitamin C,DB00126,BINDS_CbG,EGLN3,112399
Vitamin C,DB00126,BINDS_CbG,PAM,5066
Vitamin C,DB00126,BINDS_CbG,EGLN1,54583
Vitamin C,DB00126,BINDS_CbG,PHYH,5264
Vitamin C,DB00126,BINDS_CbG,P4HTM,54681
Vitamin C,DB00126,BINDS_CbG,DBH,1621
Triamcinolone,DB00620,BINDS_CbG,BCHE,590
Triamcinolone,DB00620,BINDS_CbG,SERPINA6,866
Triamcinolone,DB00620,BINDS_CbG,PTGS2,5743
Triamcinolone,DB00620,BINDS_CbG,CYP3A4,1576
Triamcinolone,DB00620,BINDS_CbG,NR3C1,2908
Ribavirin,DB00811,BINDS_CbG,SLC28A3,64078
Ribavirin,DB00811,BINDS_CbG,ENPP1,5167
Ribavirin,DB00811,BINDS_CbG,NT5C2,22978
Ribavirin,DB00811,BINDS_CbG,IMPDH1,3614
Ribavirin,DB00811,BINDS_CbG,ADK,132
Ribavirin,DB00811,BINDS_CbG,SLC29A1,2030
Nicotine,DB00184,BINDS_CbG,CYP2A6,1548
Nicotine,DB00184,BINDS_CbG,MAOB,4129
Nicotine,DB00184,BINDS_CbG,CYP19A1,1588
Nicotine,DB00184,BINDS_CbG,SLC22A4,6583
Nicotine,DB00184,BINDS_CbG,CHRNA10,57053
Nicotine,DB00184,BINDS_CbG,CYP2A13,1553
Nicotine,DB00184,BINDS_CbG,SLC22A5,6584
Nicotine,DB00184,BINDS_CbG,CYP1A1,1543
Nicotine,DB00184,BINDS_CbG,CYP2E1,1571
Nicotine,DB00184,BINDS_CbG,MAOA,4128
Nicotine,DB00184,BINDS_CbG,CHRNA3,1136
Nicotine,DB00184,BINDS_CbG,CYP2C8,1558
Nicotine,DB00184,BINDS_CbG,CYP2D6,1565
Nicotine,DB00184,BINDS_CbG,CYP2C9,1559
Nicotine,DB00184,BINDS_CbG,CYP2B6,1555
Nicotine,DB00184,BINDS_CbG,CHRNA5,1138
Nicotine,DB00184,BINDS_CbG,CYP2C19,1557
Nicotine,DB00184,BINDS_CbG,CHRNB2,1141
Nicotine,DB00184,BINDS_CbG,CYP3A4,1576
Nicotine,DB00184,BINDS_CbG,SLC22A1,6580
Nicotine,DB00184,BINDS_CbG,SLC22A3,6581
Nicotine,DB00184,BINDS_CbG,CYP1A2,1544
Epinastine,DB00751,BINDS_CbG,HTR7,3363
Epinastine,DB00751,BINDS_CbG,ADRA1A,148
Epinastine,DB00751,BINDS_CbG,CYP2D6,1565
Epinastine,DB00751,BINDS_CbG,ABCB1,5243
Epinastine,DB00751,BINDS_CbG,HRH2,3274
Epinastine,DB00751,BINDS_CbG,HTR2A,3356
Epinastine,DB00751,BINDS_CbG,CYP3A4,1576
Epinastine,DB00751,BINDS_CbG,HRH1,3269
Epinastine,DB00751,BINDS_CbG,CYP2B6,1555
Epinastine,DB00751,BINDS_CbG,ADRA2A,150
Oxytetracycline,DB00595,BINDS_CbG,SLC22A11,55867
Oxytetracycline,DB00595,BINDS_CbG,SLC22A7,10864
Trichlormethiazide,DB01021,BINDS_CbG,CA1,759
Trichlormethiazide,DB01021,BINDS_CbG,CA4,762
Trichlormethiazide,DB01021,BINDS_CbG,CA2,760
Trichlormethiazide,DB01021,BINDS_CbG,CA5B,11238
Trichlormethiazide,DB01021,BINDS_CbG,ATP1A1,476
Trichlormethiazide,DB01021,BINDS_CbG,TPMT,7172
Trichlormethiazide,DB01021,BINDS_CbG,CA5A,763
Trichlormethiazide,DB01021,BINDS_CbG,CA9,768
Tapentadol,DB06204,BINDS_CbG,SLC6A2,6530
Tapentadol,DB06204,BINDS_CbG,UGT2B7,7364
Tapentadol,DB06204,BINDS_CbG,CYP2C19,1557
Tapentadol,DB06204,BINDS_CbG,CYP2D6,1565
Tapentadol,DB06204,BINDS_CbG,CYP2C9,1559
Tapentadol,DB06204,BINDS_CbG,UGT1A9,54600
Isoflurophate,DB00677,BINDS_CbG,PTGS2,5743
Isoflurophate,DB00677,BINDS_CbG,BCHE,590
Isoflurophate,DB00677,BINDS_CbG,ACHE,43
Sulfamerazine,DB01581,BINDS_CbG,ALB,213
Biotin,DB00121,BINDS_CbG,ACACA,31
Biotin,DB00121,BINDS_CbG,ABL1,25
Biotin,DB00121,BINDS_CbG,PC,5091
Biotin,DB00121,BINDS_CbG,HLCS,3141
Biotin,DB00121,BINDS_CbG,MCCC1,56922
Biotin,DB00121,BINDS_CbG,ACACB,32
Biotin,DB00121,BINDS_CbG,PCCB,5096
Biotin,DB00121,BINDS_CbG,CYP1B1,1545
Biotin,DB00121,BINDS_CbG,MCCC2,64087
Biotin,DB00121,BINDS_CbG,PCCA,5095
Biotin,DB00121,BINDS_CbG,SLC5A6,8884
Megestrol acetate,DB00351,BINDS_CbG,NR3C1,2908
Megestrol acetate,DB00351,BINDS_CbG,PGR,5241
Megestrol acetate,DB00351,BINDS_CbG,ABCB1,5243
Trandolapril,DB00519,BINDS_CbG,ACE,1636
Trandolapril,DB00519,BINDS_CbG,SLC15A1,6564
Trandolapril,DB00519,BINDS_CbG,SLC15A2,6565
Trandolapril,DB00519,BINDS_CbG,CES1,1066
Cinacalcet,DB01012,BINDS_CbG,CYP2D6,1565
Cinacalcet,DB01012,BINDS_CbG,CYP3A4,1576
Cinacalcet,DB01012,BINDS_CbG,CYP1A2,1544
Cinacalcet,DB01012,BINDS_CbG,CASR,846
Methazolamide,DB00703,BINDS_CbG,CYP3A4,1576
Methazolamide,DB00703,BINDS_CbG,CA1,759
Methazolamide,DB00703,BINDS_CbG,CA2,760
Methazolamide,DB00703,BINDS_CbG,CYP2E1,1571
Methazolamide,DB00703,BINDS_CbG,CA5B,11238
Methazolamide,DB00703,BINDS_CbG,CYP2C19,1557
Methazolamide,DB00703,BINDS_CbG,CA4,762
Methazolamide,DB00703,BINDS_CbG,CA14,23632
Methazolamide,DB00703,BINDS_CbG,CA9,768
Methazolamide,DB00703,BINDS_CbG,CYP2C9,1559
Methazolamide,DB00703,BINDS_CbG,CA5A,763
Methazolamide,DB00703,BINDS_CbG,CYP2D6,1565
Phylloquinone,DB01022,BINDS_CbG,GGCX,2677
Clobazam,DB00349,BINDS_CbG,CYP3A4,1576
Clobazam,DB00349,BINDS_CbG,CYP2B6,1555
Clobazam,DB00349,BINDS_CbG,ABCB1,5243
Clobazam,DB00349,BINDS_CbG,CYP2C19,1557
Clobazam,DB00349,BINDS_CbG,CYP2C18,1562
Clobazam,DB00349,BINDS_CbG,SLC6A1,6529
Theophylline,DB00277,BINDS_CbG,CYP1A1,1543
Theophylline,DB00277,BINDS_CbG,CYP1B1,1545
Theophylline,DB00277,BINDS_CbG,PDE3A,5139
Theophylline,DB00277,BINDS_CbG,PDE3B,5140
Theophylline,DB00277,BINDS_CbG,ADA,100
Theophylline,DB00277,BINDS_CbG,ADORA2A,135
Theophylline,DB00277,BINDS_CbG,CYP2C8,1558
Theophylline,DB00277,BINDS_CbG,PDE4D,5144
Theophylline,DB00277,BINDS_CbG,CYP2D6,1565
Theophylline,DB00277,BINDS_CbG,PDE5A,8654
Theophylline,DB00277,BINDS_CbG,CYP1A2,1544
Theophylline,DB00277,BINDS_CbG,HDAC2,3066
Theophylline,DB00277,BINDS_CbG,CYP2E1,1571
Theophylline,DB00277,BINDS_CbG,PDE4B,5142
Theophylline,DB00277,BINDS_CbG,ADORA1,134
Theophylline,DB00277,BINDS_CbG,CYP2C9,1559
Theophylline,DB00277,BINDS_CbG,SLC22A7,10864
Theophylline,DB00277,BINDS_CbG,PDE4A,5141
Theophylline,DB00277,BINDS_CbG,CYP3A4,1576
Etomidate,DB00292,BINDS_CbG,SLC2A1,6513
Etomidate,DB00292,BINDS_CbG,CYP19A1,1588
Etomidate,DB00292,BINDS_CbG,CYP11B2,1585
Selegiline,DB01037,BINDS_CbG,CYP2E1,1571
Selegiline,DB01037,BINDS_CbG,CYP3A4,1576
Selegiline,DB01037,BINDS_CbG,CYP2A6,1548
Selegiline,DB01037,BINDS_CbG,CYP2D6,1565
Selegiline,DB01037,BINDS_CbG,CYP2C9,1559
Selegiline,DB01037,BINDS_CbG,MAOA,4128
Selegiline,DB01037,BINDS_CbG,ABCB1,5243
Selegiline,DB01037,BINDS_CbG,CYP2C19,1557
Selegiline,DB01037,BINDS_CbG,MAOB,4129
Selegiline,DB01037,BINDS_CbG,CYP1A2,1544
Selegiline,DB01037,BINDS_CbG,CYP2C8,1558
Selegiline,DB01037,BINDS_CbG,CYP2B6,1555
Tiludronate,DB01133,BINDS_CbG,ATP6V1A,523
Tiludronate,DB01133,BINDS_CbG,PTPN1,5770
Ethanolamine Oleate,DB06689,BINDS_CbG,FABP4,2167
