"","name","Degree","Aspect"
"8745","MEI1",1,"Out degree"
"8746","MEIKIN",1,"Out degree"
"8747","Meiosis",0,"Out degree"
"8748","meiotic cell cycle",0,"Out degree"
"8749","Meiotic recombination",0,"Out degree"
"8750","Meiotic synapsis",0,"Out degree"
"8751","MEIS1",1,"Out degree"
"8752","MEIS2",1,"Out degree"
"8753","MEIS3",1,"Out degree"
"8754","MEK activation",0,"Out degree"
"8755","melanin biosynthetic process",0,"Out degree"
"8756","melanosome localization",0,"Out degree"
"8757","Melatonin",15,"Out degree"
"8758","Melatonin metabolism and effects",0,"Out degree"
"8759","MELK",1,"Out degree"
"8760","Meloxicam",7,"Out degree"
"8761","Melphalan",2,"Out degree"
"8762","Memantine",3,"Out degree"
"8763","Membrane binding and targetting of GAG proteins",0,"Out degree"
"8764","membrane lipid metabolic process",0,"Out degree"
"8765","membrane organization",0,"Out degree"
"8766","membrane protein proteolysis",0,"Out degree"
"8767","Membrane Trafficking",0,"Out degree"
"8768","MEMO1",1,"Out degree"
"8769","MEN1",2,"Out degree"
"8770","Menadione",20,"Out degree"
"8771","Menthol",2,"Out degree"
"8772","MEOX1",1,"Out degree"
"8773","MEOX2",1,"Out degree"
"8774","MEPCE",1,"Out degree"
"8775","Mephentermine",1,"Out degree"
"8776","Mepivacaine",3,"Out degree"
"8777","Meprobamate",5,"Out degree"
"8778","Mepyramine",4,"Out degree"
"8779","Mequitazine",3,"Out degree"
"8780","Mercaptopurine",10,"Out degree"
"8781","MERTK",2,"Out degree"
"8782","Mesalazine",7,"Out degree"
"8783","MESDC2",1,"Out degree"
"8784","Mesodermal Commitment Pathway",0,"Out degree"
"8785","Mesoridazine",4,"Out degree"
"8786","MEST",1,"Out degree"
"8787","Mestranol",2,"Out degree"
"8788","MET",21,"Out degree"
"8789","Metabolism",0,"Out degree"
"8790","Metabolism of Angiotensinogen to Angiotensins",0,"Out degree"
"8791","Metabolism of folate and pterines",0,"Out degree"
"8792","Metabolism of lipids and lipoproteins",0,"Out degree"
"8793","Metabolism of mRNA",0,"Out degree"
"8794","Metabolism of nitric oxide",0,"Out degree"
"8795","Metabolism of polyamines",0,"Out degree"
"8796","Metabolism of proteins",0,"Out degree"
"8797","Metabolism of RNA",0,"Out degree"
"8798","Metabolism of steroid hormones and vitamin D",0,"Out degree"
"8799","metallo-sulfur cluster assembly",0,"Out degree"
"8800","metanephric loop of Henle development",0,"Out degree"
"8801","METAP1",2,"Out degree"
"8802","METAP1D",1,"Out degree"
"8803","METAP2",2,"Out degree"
"8804","Metapathway biotransformation",0,"Out degree"
"8805","Metaraminol",1,"Out degree"
"8806","Metastatic brain tumor",0,"Out degree"
"8807","Metformin",54,"Out degree"
"8808","Methacycline",1,"Out degree"
"8809","Methadone",14,"Out degree"
"8810","Methamphetamine",10,"Out degree"
"8811","Methantheline",1,"Out degree"
"8812","Methazolamide",12,"Out degree"
"8813","Methdilazine",1,"Out degree"
"8814","Methimazole",8,"Out degree"
"8815","Methionine salvage pathway",0,"Out degree"
"8816","Methocarbamol",1,"Out degree"
"8817","Methohexital",1,"Out degree"
"8818","Methotrexate",28,"Out degree"
"8819","Methotrimeprazine",8,"Out degree"
"8820","Methoxamine",1,"Out degree"
"8821","Methoxsalen",5,"Out degree"
"8822","Methoxyflurane",13,"Out degree"
"8823","Methsuximide",3,"Out degree"
"8824","Methyclothiazide",3,"Out degree"
"8825","methylation",0,"Out degree"
"8826","Methylation",0,"Out degree"
"8827","Methylation Pathways",0,"Out degree"
"8828","Methyldopa",4,"Out degree"
"8829","Methylergometrine",3,"Out degree"
"8830","Methylnaltrexone",1,"Out degree"
"8831","Methylphenidate",2,"Out degree"
"8832","Methylphenobarbital",3,"Out degree"
"8833","Methylprednisolone",3,"Out degree"
"8834","Methyltestosterone",7,"Out degree"
"8835","Methyprylon",2,"Out degree"
"8836","Methysergide",4,"Out degree"
"8837","Metoclopramide",3,"Out degree"
"8838","Metocurine",1,"Out degree"
"8839","Metolazone",4,"Out degree"
"8840","Metoprolol",3,"Out degree"
"8841","METRNL",1,"Out degree"
"8842","Metronidazole",3,"Out degree"
"8843","METTL1",1,"Out degree"
"8844","METTL10",1,"Out degree"
"8845","METTL13",1,"Out degree"
"8846","METTL14",1,"Out degree"
"8847","METTL15",1,"Out degree"
"8848","METTL16",1,"Out degree"
"8849","METTL17",1,"Out degree"
"8850","METTL18",1,"Out degree"
"8851","METTL20",1,"Out degree"
"8852","METTL21A",1,"Out degree"
"8853","METTL21B",1,"Out degree"
"8854","METTL22",1,"Out degree"
"8855","METTL23",1,"Out degree"
"8856","METTL24",1,"Out degree"
"8857","METTL25",1,"Out degree"
"8858","METTL2A",1,"Out degree"
"8859","METTL2B",1,"Out degree"
"8860","METTL3",2,"Out degree"
"8861","METTL4",1,"Out degree"
"8862","METTL5",1,"Out degree"
"8863","METTL6",1,"Out degree"
"8864","METTL7A",1,"Out degree"
"8865","METTL7B",1,"Out degree"
"8866","METTL8",1,"Out degree"
"8867","METTL9",0,"Out degree"
"8868","Metyrapone",5,"Out degree"
"8869","Metyrosine",1,"Out degree"
"8870","MEX3B",1,"Out degree"
"8871","MEX3C",1,"Out degree"
"8872","MEX3D",1,"Out degree"
"8873","Mexiletine",8,"Out degree"
"8874","MFAP1",2,"Out degree"
"8875","MFAP2",2,"Out degree"
"8876","MFAP3L",0,"Out degree"
"8877","MFAP4",2,"Out degree"
"8878","MFAP5",2,"Out degree"
"8879","MFAP5-mediated ovarian cancer cell motility and invasiveness",0,"Out degree"
"8880","MFF",1,"Out degree"
"8881","MFGE8",2,"Out degree"
"8882","MFHAS1",1,"Out degree"
"8883","MFI2",1,"Out degree"
"8884","MFN1",2,"Out degree"
"8885","MFN2",2,"Out degree"
"8886","MFNG",2,"Out degree"
"8887","MFSD1",0,"Out degree"
"8888","MFSD10",1,"Out degree"
"8889","MFSD11",0,"Out degree"
"8890","MFSD12",0,"Out degree"
"8891","MFSD2A",1,"Out degree"
"8892","MFSD3",1,"Out degree"
"8893","MFSD5",1,"Out degree"
"8894","MFSD6",0,"Out degree"
"8895","MFSD7",0,"Out degree"
"8896","MFSD8",1,"Out degree"
"8897","MGA",0,"Out degree"
"8898","MGAM",2,"Out degree"
"8899","MGARP",1,"Out degree"
"8900","MGAT1",2,"Out degree"
"8901","MGAT2",2,"Out degree"
"8902","MGAT3",2,"Out degree"
"8903","MGAT4A",2,"Out degree"
"8904","MGAT4B",2,"Out degree"
"8905","MGAT5",2,"Out degree"
"8906","MGEA5",1,"Out degree"
"8907","MGLL",2,"Out degree"
"8908","MGME1",1,"Out degree"
"8909","MGMT",2,"Out degree"
"8910","MGP",2,"Out degree"
"8911","MGRN1",2,"Out degree"
"8912","MGST1",2,"Out degree"
"8913","MGST2",2,"Out degree"
"8914","MGST3",2,"Out degree"
"8915","MHC class II antigen presentation",0,"Out degree"
"8916","MIA2",1,"Out degree"
"8917","MIA3",1,"Out degree"
"8918","Mianserin",12,"Out degree"
"8919","MIB1",2,"Out degree"
"8920","MIB2",2,"Out degree"
"8921","MICA",2,"Out degree"
"8922","Micafungin",2,"Out degree"
"8923","MICAL1",1,"Out degree"
"8924","MICAL2",1,"Out degree"
"8925","MICAL3",1,"Out degree"
"8926","MICALL1",1,"Out degree"
"8927","MICALL2",1,"Out degree"
"8928","MICB",2,"Out degree"
"8929","Miconazole",22,"Out degree"
"8930","MicroRNA (miRNA) biogenesis",0,"Out degree"
"8931","MicroRNAs in cardiomyocyte hypertrophy",0,"Out degree"
"8932","microtubule-based movement",0,"Out degree"
"8933","microtubule nucleation",0,"Out degree"
"8934","microtubule organizing center organization",0,"Out degree"
"8935","microtubule severing",0,"Out degree"
"8936","microvillus organization",0,"Out degree"
"8937","MICU1",1,"Out degree"
"8938","MICU2",1,"Out degree"
"8939","MICU3",0,"Out degree"
"8940","MID1",1,"Out degree"
"8941","MID1IP1",1,"Out degree"
"8942","Midazolam",14,"Out degree"
"8943","midgut development",0,"Out degree"
"8944","MIDN",1,"Out degree"
"8945","Midodrine",3,"Out degree"
"8946","MIEF1",1,"Out degree"
"8947","MIEF2",1,"Out degree"
"8948","MIEN1",1,"Out degree"
"8949","MIER1",1,"Out degree"
"8950","MIER2",0,"Out degree"
"8951","MIER3",0,"Out degree"
"8952","MIF",3,"Out degree"
"8953","MIF4GD",1,"Out degree"
"8954","Mifepristone",10,"Out degree"
"8955","Miglitol",5,"Out degree"
"8956","Miglustat",2,"Out degree"
"8957","MIIP",1,"Out degree"
"8958","Milnacipran",1,"Out degree"
"8959","MILR1",1,"Out degree"
"8960","Milrinone",1,"Out degree"
"8961","Mimosine",3,"Out degree"
"8962","MINA",2,"Out degree"
"8963","Minaprine",5,"Out degree"
"8964","MINK1",2,"Out degree"
"8965","Minocycline",9,"Out degree"
"8966","MINOS1",0,"Out degree"
"8967","Minoxidil",3,"Out degree"
"8968","MINPP1",2,"Out degree"
"8969","MIOS",1,"Out degree"
"8970","MIPEP",1,"Out degree"
"8971","MIPOL1",0,"Out degree"
"8972","mir-124 predicted interactions with cell cycle and differentiation ",0,"Out degree"
"8973","miR-517 relationship with ARCN1 and USP1",0,"Out degree"
"8974","Mirabegron",7,"Out degree"
"8975","miRNA Biogenesis",0,"Out degree"
"8976","miRNA Regulation of DNA Damage Response",0,"Out degree"
"8977","miRNAs involved in DNA damage response",0,"Out degree"
"8978","miRs in Muscle Cell Differentiation",0,"Out degree"
"8979","Mirtazapine",13,"Out degree"
"8980","MIS12",2,"Out degree"
"8981","MIS18A",2,"Out degree"
"8982","MIS18BP1",2,"Out degree"
"8983","Miscellaneous substrates",0,"Out degree"
"8984","mismatch repair",0,"Out degree"
"8985","Mismatch repair",0,"Out degree"
"8986","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)",0,"Out degree"
"8987","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)",0,"Out degree"
"8988","Misoprostol",3,"Out degree"
"8989","MISP",1,"Out degree"
"8990","MITD1",1,"Out degree"
"8991","MITF",2,"Out degree"
"8992","Mitiglinide",5,"Out degree"
"8993","Mitochondrial biogenesis",0,"Out degree"
"8994","Mitochondrial Fatty Acid Beta-Oxidation",0,"Out degree"
"8995","mitochondrial fission",0,"Out degree"
"8996","mitochondrial fusion",0,"Out degree"
"8997","Mitochondrial Gene Expression",0,"Out degree"
"8998","Mitochondrial iron-sulfur cluster biogenesis",0,"Out degree"
"8999","Mitochondrial LC-Fatty Acid Beta-Oxidation",0,"Out degree"
"9000","Mitochondrial protein import",0,"Out degree"
"9001","mitochondrial pyruvate transmembrane transport",0,"Out degree"
"9002","mitochondrial respiratory chain complex I assembly",0,"Out degree"
"9003","mitochondrial respiratory chain complex IV assembly",0,"Out degree"
"9004","Mitochondrial translation",0,"Out degree"
"9005","Mitochondrial translation elongation",0,"Out degree"
"9006","Mitochondrial translation initiation",0,"Out degree"
"9007","Mitochondrial translation termination",0,"Out degree"
"9008","mitochondrial translational elongation",0,"Out degree"
"9009","mitochondrial transport",0,"Out degree"
"9010","Mitochondrial tRNA aminoacylation",0,"Out degree"
"9011","mitochondrion organization",0,"Out degree"
"9012","Mitomycin",2,"Out degree"
"9013","Mitotane",4,"Out degree"
"9014","Mitotic Anaphase",0,"Out degree"
"9015","mitotic cell cycle",0,"Out degree"
"9016","Mitotic G1-G1/S phases",0,"Out degree"
"9017","Mitotic G2-G2/M phases",0,"Out degree"
"9018","Mitotic M-M/G1 phases",0,"Out degree"
"9019","Mitotic Metaphase and Anaphase",0,"Out degree"
"9020","Mitotic Prometaphase",0,"Out degree"
"9021","Mitotic Prophase",0,"Out degree"
"9022","Mitotic Spindle Checkpoint",0,"Out degree"
"9023","mitotic spindle organization",0,"Out degree"
"9024","Mitoxantrone",10,"Out degree"
"9025","Mivacurium",2,"Out degree"
"9026","MIXL1",2,"Out degree"
"9027","MKI67",2,"Out degree"
"9028","MKKS",1,"Out degree"
"9029","MKL1",2,"Out degree"
"9030","MKL2",1,"Out degree"
"9031","MKLN1",1,"Out degree"
"9032","MKNK1",2,"Out degree"
"9033","MKNK2",2,"Out degree"
"9034","MKRN1",2,"Out degree"
"9035","MKRN2",1,"Out degree"
"9036","MKS1",2,"Out degree"
"9037","MKX",1,"Out degree"
"9038","MLANA",0,"Out degree"
"9039","MLEC",5,"Out degree"
"9040","MLF1",1,"Out degree"
"9041","MLF2",0,"Out degree"
"9042","MLH1",2,"Out degree"
"9043","MLH3",2,"Out degree"
"9044","MLIP",1,"Out degree"
"9045","MLKL",2,"Out degree"
"9046","MLLT1",1,"Out degree"
"9047","MLLT10",0,"Out degree"
"9048","MLLT3",1,"Out degree"
"9049","MLLT4",2,"Out degree"
"9050","MLN",2,"Out degree"
"9051","MLPH",2,"Out degree"
"9052","MLST8",2,"Out degree"
"9053","MLX",2,"Out degree"
"9054","MLXIP",1,"Out degree"
"9055","MLXIPL",2,"Out degree"
"9056","MLYCD",2,"Out degree"
"9057","MMAA",2,"Out degree"
"9058","MMAB",2,"Out degree"
"9059","MMACHC",2,"Out degree"
"9060","MMADHC",2,"Out degree"
"9061","MMD",1,"Out degree"
"9062","MME",2,"Out degree"
"9063","MMEL1",0,"Out degree"
"9064","MMGT1",1,"Out degree"
"9065","MMP1",2,"Out degree"
"9066","MMP10",2,"Out degree"
"9067","MMP11",2,"Out degree"
"9068","MMP14",2,"Out degree"
"9069","MMP15",2,"Out degree"
"9070","MMP16",2,"Out degree"
"9071","MMP17",1,"Out degree"
"9072","MMP19",2,"Out degree"
"9073","MMP2",24,"Out degree"
"9074","MMP23B",1,"Out degree"
"9075","MMP25",2,"Out degree"
"9076","MMP28",2,"Out degree"
"9077","MMP3",2,"Out degree"
"9078","MMP7",2,"Out degree"
"9079","MMP8",2,"Out degree"
"9080","MMP9",34,"Out degree"
"9081","MMR",0,"Out degree"
"9082","MMRN1",2,"Out degree"
"9083","MMRN2",1,"Out degree"
"9084","MMS19",2,"Out degree"
"9085","MMS22L",1,"Out degree"
"9086","MN1",1,"Out degree"
"9087","MNAT1",2,"Out degree"
"9088","MNDA",1,"Out degree"
"9089","MNS1",1,"Out degree"
"9090","MNT",1,"Out degree"
"9091","MNX1",1,"Out degree"
"9092","MOAP1",1,"Out degree"
"9093","MOB1B",2,"Out degree"
"9094","MOB2",1,"Out degree"
"9095","MOB3A",0,"Out degree"
"9096","MOB3B",0,"Out degree"
"9097","MOB3C",0,"Out degree"
"9098","MOB4",0,"Out degree"
"9099","Moclobemide",6,"Out degree"
"9100","MOCOS",2,"Out degree"
"9101","MOCS1",2,"Out degree"
"9102","MOCS2",2,"Out degree"
"9103","Modafinil",6,"Out degree"
"9104","modulation by host of viral release from host cell",0,"Out degree"
"9105","modulation by virus of host autophagy",0,"Out degree"
"9106","modulation of programmed cell death in other organism",0,"Out degree"
"9107","Moexipril",4,"Out degree"
"9108","MOG",1,"Out degree"
"9109","MOGAT1",2,"Out degree"
"9110","MOGAT3",2,"Out degree"
"9111","MOGS",2,"Out degree"
"9112","MOK",1,"Out degree"
"9113","Molecules associated with elastic fibres",0,"Out degree"
"9114","Molindone",3,"Out degree"
"9115","molting cycle process",0,"Out degree"
"9116","Molybdenum cofactor biosynthesis",0,"Out degree"
"9117","Mometasone",2,"Out degree"
"9118","MON1A",1,"Out degree"
"9119","MON2",1,"Out degree"
"9120","Monoamine GPCRs",0,"Out degree"
"9121","monoamine transport",0,"Out degree"
"9122","Monoamine Transport",0,"Out degree"
"9123","Monobenzone",1,"Out degree"
"9124","monosaccharide biosynthetic process",0,"Out degree"
"9125","Montelukast",8,"Out degree"
"9126","MORC2",1,"Out degree"
"9127","MORC3",2,"Out degree"
"9128","MORC4",0,"Out degree"
"9129","MORF4L1",2,"Out degree"
"9130","MORF4L2",2,"Out degree"
"9131","MORN2",0,"Out degree"
"9132","MORN4",0,"Out degree"
"9133","Morphine",11,"Out degree"
"9134","morphogenesis of an epithelial sheet",0,"Out degree"
"9135","MOSPD1",1,"Out degree"
"9136","MOSPD2",0,"Out degree"
"9137","MOSPD3",1,"Out degree"
"9138","motile cilium assembly",0,"Out degree"
"9139","motor neuron migration",0,"Out degree"
"9140","MOV10",2,"Out degree"
"9141","MOXD1",1,"Out degree"
"9142","Moxifloxacin",1,"Out degree"
"9143","MPC1",2,"Out degree"
"9144","MPC2",6,"Out degree"
"9145","MPDU1",2,"Out degree"
"9146","MPDZ",1,"Out degree"
"9147","MPEG1",1,"Out degree"
"9148","MPG",10,"Out degree"
"9149","MPHOSPH10",1,"Out degree"
"9150","MPHOSPH6",1,"Out degree"
"9151","MPHOSPH8",1,"Out degree"
"9152","MPI",2,"Out degree"
"9153","MPND",0,"Out degree"
"9154","MPO",2,"Out degree"
"9155","MPP1",1,"Out degree"
"9156","MPP2",1,"Out degree"
"9157","MPP3",1,"Out degree"
"9158","MPP5",5,"Out degree"
"9159","MPP6",0,"Out degree"
"9160","MPP7",1,"Out degree"
"9161","MPPE1",1,"Out degree"
"9162","MPPED1",0,"Out degree"
"9163","MPPED2",0,"Out degree"
"9164","MPRIP",0,"Out degree"
"9165","MPST",2,"Out degree"
"9166","MPV17",1,"Out degree"
"9167","MPV17L2",1,"Out degree"
"9168","MPZ",2,"Out degree"
"9169","MPZL1",1,"Out degree"
"9170","MPZL2",2,"Out degree"
"9171","MPZL3",1,"Out degree"
"9172","MR1",1,"Out degree"
"9173","MRAP",1,"Out degree"
"9174","MRAP2",1,"Out degree"
"9175","MRAS",2,"Out degree"
"9176","MRC1",2,"Out degree"
"9177","MRC2",2,"Out degree"
"9178","MRE11A",2,"Out degree"
"9179","MREG",1,"Out degree"
"9180","MRFAP1",0,"Out degree"
"9181","MRFAP1L1",0,"Out degree"
"9182","MRGBP",2,"Out degree"
"9183","MRGPRD",0,"Out degree"
"9184","MRGPRF",0,"Out degree"
"9185","MRI1",2,"Out degree"
"9186","mRNA 3'-end processing by stem-loop binding and cleavage",0,"Out degree"
"9187","mRNA Capping",0,"Out degree"
"9188","mRNA decay by 3' to 5' exoribonuclease",0,"Out degree"
"9189","mRNA decay by 5' to 3' exoribonuclease",0,"Out degree"
"9190","mRNA Editing",0,"Out degree"
"9191","mRNA metabolic process",0,"Out degree"
"9192","mRNA Processing",0,"Out degree"
"9193","mRNA pseudouridine synthesis",0,"Out degree"
"9194","mRNA Splicing",0,"Out degree"
"9195","mRNA stabilization",0,"Out degree"
"9196","MRO",0,"Out degree"
"9197","MROH1",0,"Out degree"
"9198","MROH2A",0,"Out degree"
"9199","MROH6",0,"Out degree"
"9200","MROH8",0,"Out degree"
"9201","MRPL1",2,"Out degree"
"9202","MRPL10",2,"Out degree"
"9203","MRPL11",6,"Out degree"
"9204","MRPL12",6,"Out degree"
"9205","MRPL13",6,"Out degree"
"9206","MRPL14",2,"Out degree"
"9207","MRPL16",2,"Out degree"
"9208","MRPL17",2,"Out degree"
"9209","MRPL18",2,"Out degree"
"9210","MRPL19",7,"Out degree"
"9211","MRPL2",2,"Out degree"
"9212","MRPL20",2,"Out degree"
"9213","MRPL21",2,"Out degree"
"9214","MRPL22",6,"Out degree"
"9215","MRPL23",2,"Out degree"
"9216","MRPL24",2,"Out degree"
"9217","MRPL27",2,"Out degree"
"9218","MRPL28",2,"Out degree"
"9219","MRPL3",2,"Out degree"
"9220","MRPL32",2,"Out degree"
"9221","MRPL33",2,"Out degree"
"9222","MRPL34",2,"Out degree"
"9223","MRPL35",2,"Out degree"
"9224","MRPL36",2,"Out degree"
"9225","MRPL37",2,"Out degree"
"9226","MRPL38",2,"Out degree"
"9227","MRPL39",2,"Out degree"
"9228","MRPL4",6,"Out degree"
"9229","MRPL40",2,"Out degree"
"9230","MRPL41",2,"Out degree"
"9231","MRPL43",2,"Out degree"
"9232","MRPL44",2,"Out degree"
"9233","MRPL45",2,"Out degree"
"9234","MRPL46",2,"Out degree"
"9235","MRPL47",2,"Out degree"
"9236","MRPL49",2,"Out degree"
"9237","MRPL51",2,"Out degree"
"9238","MRPL52",2,"Out degree"
"9239","MRPL54",2,"Out degree"
"9240","MRPL55",2,"Out degree"
"9241","MRPL57",1,"Out degree"
"9242","MRPL9",2,"Out degree"
"9243","MRPS10",2,"Out degree"
"9244","MRPS11",2,"Out degree"
"9245","MRPS12",2,"Out degree"
"9246","MRPS14",2,"Out degree"
"9247","MRPS15",2,"Out degree"
"9248","MRPS16",6,"Out degree"
"9249","MRPS18A",2,"Out degree"
"9250","MRPS18B",2,"Out degree"
"9251","MRPS2",1,"Out degree"
"9252","MRPS21",2,"Out degree"
"9253","MRPS22",2,"Out degree"
"9254","MRPS24",2,"Out degree"
"9255","MRPS25",2,"Out degree"
"9256","MRPS26",2,"Out degree"
"9257","MRPS27",2,"Out degree"
"9258","MRPS28",6,"Out degree"
"9259","MRPS30",2,"Out degree"
"9260","MRPS31",2,"Out degree"
"9261","MRPS33",2,"Out degree"
"9262","MRPS34",2,"Out degree"
"9263","MRPS35",6,"Out degree"
"9264","MRPS36",2,"Out degree"
"9265","MRPS5",2,"Out degree"
"9266","MRPS6",2,"Out degree"
"9267","MRPS7",6,"Out degree"
"9268","MRPS9",2,"Out degree"
"9269","MRRF",2,"Out degree"
"9270","MRS2",1,"Out degree"
"9271","MRTO4",1,"Out degree"
"9272","MRVI1",2,"Out degree"
"9273","MS4A1",1,"Out degree"
"9274","MS4A14",0,"Out degree"
"9275","MS4A4A",0,"Out degree"
"9276","MS4A6A",0,"Out degree"
"9277","MS4A6E",0,"Out degree"
"9278","MS4A7",0,"Out degree"
"9279","MSANTD2",0,"Out degree"
"9280","MSANTD3",0,"Out degree"
"9281","MSANTD4",0,"Out degree"
"9282","MSC",1,"Out degree"
"9283","MSH2",2,"Out degree"
"9284","MSH3",2,"Out degree"
"9285","MSH6",2,"Out degree"
"9286","MSI2",1,"Out degree"
"9287","MSL1",2,"Out degree"
"9288","MSL2",2,"Out degree"
"9289","MSL3",2,"Out degree"
"9290","MSLN",1,"Out degree"
"9291","MSMO1",5,"Out degree"
"9292","MSN",2,"Out degree"
"9293","MSR1",2,"Out degree"
"9294","MSRA",2,"Out degree"
"9295","MSRB1",2,"Out degree"
"9296","MSRB2",2,"Out degree"
"9297","MSRB3",2,"Out degree"
"9298","MSS51",1,"Out degree"
"9299","MST1",1,"Out degree"
"9300","MST1L",0,"Out degree"
"9301","MSTO1",1,"Out degree"
"9302","MSX1",2,"Out degree"
"9303","MSX2",2,"Out degree"
"9304","MT1A",2,"Out degree"
"9305","MT1B",2,"Out degree"
"9306","MT1E",2,"Out degree"
"9307","MT1F",2,"Out degree"
"9308","MT1G",2,"Out degree"
"9309","MT1H",2,"Out degree"
"9310","MT1HL1",0,"Out degree"
"9311","MT1M",2,"Out degree"
"9312","MT1X",2,"Out degree"
"9313","MT2A",2,"Out degree"
"9314","MT3",2,"Out degree"
"9315","MTA1",2,"Out degree"
"9316","MTA2",2,"Out degree"
"9317","MTA3",2,"Out degree"
"9318","MTAP",2,"Out degree"
"9319","MTCH1",1,"Out degree"
"9320","MTCH2",1,"Out degree"
"9321","MTCL1",1,"Out degree"
"9322","MTDH",2,"Out degree"
"9323","MTERF1",2,"Out degree"
"9324","MTERF2",1,"Out degree"
"9325","MTERF3",2,"Out degree"
"9326","MTERF4",1,"Out degree"
"9327","MTF1",2,"Out degree"
"9328","MTF2",2,"Out degree"
"9329","MTFMT",2,"Out degree"
"9330","MTFP1",1,"Out degree"
"9331","MTFR1",1,"Out degree"
"9332","MTFR1L",1,"Out degree"
"9333","MTFR2",1,"Out degree"
"9334","MTG1",1,"Out degree"
"9335","MTG2",1,"Out degree"
"9336","MTHFD1",2,"Out degree"
"9337","MTHFD1L",2,"Out degree"
"9338","MTHFD2",5,"Out degree"
"9339","MTHFD2L",2,"Out degree"
"9340","MTHFR",2,"Out degree"
"9341","MTHFS",2,"Out degree"
"9342","MTHFSD",0,"Out degree"
"9343","MTIF2",2,"Out degree"
"9344","MTIF3",2,"Out degree"
"9345","MTL5",1,"Out degree"
"9346","MTM1",2,"Out degree"
"9347","MTMR1",2,"Out degree"
"9348","MTMR10",0,"Out degree"
"9349","MTMR11",0,"Out degree"
"9350","MTMR12",1,"Out degree"
"9351","MTMR14",2,"Out degree"
"9352","MTMR2",2,"Out degree"
"9353","MTMR3",2,"Out degree"
"9354","MTMR4",2,"Out degree"
"9355","MTMR6",2,"Out degree"
"9356","MTMR7",2,"Out degree"
"9357","MTMR8",1,"Out degree"
"9358","MTMR9",0,"Out degree"
"9359","MTO1",1,"Out degree"
"9360","MTOR",2,"Out degree"
"9361","mTOR signaling pathway",0,"Out degree"
