"","name","Category"
"6117","ARAP2","Gene"
"6118","CCNA1","Gene"
"6119","FOS","Gene"
"6120","AOAH","Gene"
"6121","PYROXD2","Gene"
"6122","FCF1","Gene"
"6123","TCEAL1","Gene"
"6124","CNTFR","Gene"
"6125","PDS5B","Gene"
"6126","VAMP1","Gene"
"6127","TCTEX1D2","Gene"
"6128","LGR4","Gene"
"6129","LLGL1","Gene"
"6130","TIMM23","Gene"
"6131","R3HCC1","Gene"
"6132","ATXN2L","Gene"
"6133","CFDP1","Gene"
"6134","DMAP1","Gene"
"6135","CCNB2","Gene"
"6136","TAPBP","Gene"
"6137","BAHCC1","Gene"
"6138","PSMG2","Gene"
"6139","ETFDH","Gene"
"6140","CATSPER2","Gene"
"6141","E2F3","Gene"
"6142","SUPV3L1","Gene"
"6143","DOK6","Gene"
"6144","KDM2B","Gene"
"6145","YIF1A","Gene"
"6146","CCDC34","Gene"
"6147","C9orf85","Gene"
"6148","COX7A1","Gene"
"6149","EMD","Gene"
"6150","SHPRH","Gene"
"6151","KCTD11","Gene"
"6152","ST5","Gene"
"6153","DDX42","Gene"
"6154","ACTB","Gene"
"6155","CNIH4","Gene"
"6156","SLC26A2","Gene"
"6157","TCAIM","Gene"
"6158","NLK","Gene"
"6159","SUPT5H","Gene"
"6160","CTTNBP2","Gene"
"6161","CRY2","Gene"
"6162","LOC100505555","Gene"
"6163","MAP1LC3C","Gene"
"6164","TEX264","Gene"
"6165","PITHD1","Gene"
"6166","RADIL","Gene"
"6167","MOSPD3","Gene"
"6168","ANGPT1","Gene"
"6169","EVA1B","Gene"
"6170","HNRNPK","Gene"
"6171","DERL3","Gene"
"6172","CHST12","Gene"
"6173","IFI27","Gene"
"6174","IMPACT","Gene"
"6175","ZNF281","Gene"
"6176","RBM47","Gene"
"6177","TCOF1","Gene"
"6178","SCRN1","Gene"
"6179","TRAPPC13","Gene"
"6180","LPXN","Gene"
"6181","IRAK3","Gene"
"6182","FAM120C","Gene"
"6183","PELI2","Gene"
"6184","BECN1","Gene"
"6185","CNRIP1","Gene"
"6186","KIF17","Gene"
"6187","SNX24","Gene"
"6188","ASF1B","Gene"
"6189","PEX6","Gene"
"6190","CD47","Gene"
"6191","BBS2","Gene"
"6192","TSC2","Gene"
"6193","CCNT1","Gene"
"6194","NR4A2","Gene"
"6195","CERKL","Gene"
"6196","PPA2","Gene"
"6197","VAMP2","Gene"
"6198","MAP1B","Gene"
"6199","METTL24","Gene"
"6200","ZNF785","Gene"
"6201","SLC33A1","Gene"
"6202","USP20","Gene"
"6203","GOLGA3","Gene"
"6204","XRCC5","Gene"
"6205","ATG12","Gene"
"6206","PPDPF","Gene"
"6207","B3GALT2","Gene"
"6208","CES4A","Gene"
"6209","SNPH","Gene"
"6210","ZNF439","Gene"
"6211","ZNF708","Gene"
"6212","IFIT2","Gene"
"6213","MKLN1","Gene"
"6214","IK","Gene"
"6215","RAP2A","Gene"
"6216","PARD3B","Gene"
"6217","ZDHHC20","Gene"
"6218","COPS5","Gene"
"6219","FUT1","Gene"
"6220","SPRTN","Gene"
"6221","SMAD9","Gene"
"6222","TXLNG","Gene"
"6223","SIGLEC1","Gene"
"6224","MRPL33","Gene"
"6225","FAM114A2","Gene"
"6226","DOK7","Gene"
"6227","DEDD2","Gene"
"6228","CCDC84","Gene"
"6229","PAAF1","Gene"
"6230","NPPA","Gene"
"6231","PRKCI","Gene"
"6232","WDR53","Gene"
"6233","FAM13B","Gene"
"6234","TRMT11","Gene"
"6235","MYO5B","Gene"
"6236","CD276","Gene"
"6237","SYNJ2","Gene"
"6238","GUK1","Gene"
"6239","TRA2A","Gene"
"6240","MRPL28","Gene"
"6241","GPR183","Gene"
"6242","LRRC75A","Gene"
"6243","SUMF2","Gene"
"6244","TCF20","Gene"
"6245","CHM","Gene"
"6246","NUDT15","Gene"
"6247","CD302","Gene"
"6248","MEX3D","Gene"
"6249","CCDC101","Gene"
"6250","ASPSCR1","Gene"
"6251","SLC43A2","Gene"
"6252","ZNF276","Gene"
"6253","MFSD5","Gene"
"6254","PTOV1","Gene"
"6255","PREPL","Gene"
"6256","ATP8B1","Gene"
"6257","AMOTL2","Gene"
"6258","KLHL29","Gene"
"6259","CCNB1IP1","Gene"
"6260","FGD4","Gene"
"6261","FAM98A","Gene"
"6262","WIZ","Gene"
"6263","RALGPS2","Gene"
"6264","ADAM33","Gene"
"6265","WDTC1","Gene"
"6266","METTL2B","Gene"
"6267","UCP2","Gene"
"6268","STAU2","Gene"
"6269","PXYLP1","Gene"
"6270","HOMER3","Gene"
"6271","FAM212A","Gene"
"6272","NOVA1","Gene"
"6273","P2RY13","Gene"
"6274","CLASRP","Gene"
"6275","ZCCHC7","Gene"
"6276","GZMA","Gene"
"6277","MFSD8","Gene"
"6278","IFT172","Gene"
"6279","RNF8","Gene"
"6280","PPP2R3B","Gene"
"6281","LARP7","Gene"
"6282","RIN1","Gene"
"6283","ZNF691","Gene"
"6284","MRPL21","Gene"
"6285","PPIP5K1","Gene"
"6286","NARFL","Gene"
"6287","ZSCAN25","Gene"
"6288","MAGEH1","Gene"
"6289","MTFP1","Gene"
"6290","EXOC4","Gene"
"6291","HLA-DRB1","Gene"
"6292","R3HDM2","Gene"
"6293","DCAF6","Gene"
"6294","PRF1","Gene"
"6295","RWDD1","Gene"
"6296","SLC25A11","Gene"
"6297","ATHL1","Gene"
"6298","IPP","Gene"
"6299","COA3","Gene"
"6300","NEDD1","Gene"
"6301","ZFPM2","Gene"
"6302","UBXN6","Gene"
"6303","RAB1B","Gene"
"6304","RAI1","Gene"
"6305","ETV7","Gene"
"6306","INTS1","Gene"
"6307","GOLGB1","Gene"
"6308","WDR13","Gene"
"6309","INHBB","Gene"
"6310","NRSN2","Gene"
"6311","TSHZ3","Gene"
"6312","BATF","Gene"
"6313","GPAT2","Gene"
"6314","ARRDC2","Gene"
"6315","C19orf24","Gene"
"6316","ABHD3","Gene"
"6317","GYLTL1B","Gene"
"6318","MAMSTR","Gene"
"6319","C2orf42","Gene"
"6320","HRC","Gene"
"6321","SNAP25","Gene"
"6322","ELAVL3","Gene"
"6323","ZNF512B","Gene"
"6324","XAF1","Gene"
"6325","ADARB1","Gene"
"6326","CBWD1","Gene"
"6327","BTN2A2","Gene"
"6328","JCHAIN","Gene"
"6329","ZNF551","Gene"
"6330","SRPK1","Gene"
"6331","CCBL2","Gene"
"6332","SCAMP2","Gene"
"6333","EIF4A1","Gene"
"6334","GPR108","Gene"
"6335","UQCR11","Gene"
"6336","FLAD1","Gene"
"6337","CCL20","Gene"
"6338","SYT1","Gene"
"6339","NIFK","Gene"
"6340","MBNL3","Gene"
"6341","PRPF6","Gene"
"6342","PYROXD1","Gene"
"6343","FAM20C","Gene"
"6344","DEFA1B","Gene"
"6345","EBF2","Gene"
"6346","KDM4B","Gene"
"6347","USP34","Gene"
"6348","SAA2","Gene"
"6349","TMEM263","Gene"
"6350","GPATCH2","Gene"
"6351","MAPRE3","Gene"
"6352","RPS16","Gene"
"6353","SLC26A6","Gene"
"6354","GALNT3","Gene"
"6355","UNC119B","Gene"
"6356","HBEGF","Gene"
"6357","C9orf78","Gene"
"6358","MPHOSPH6","Gene"
"6359","CD1D","Gene"
"6360","DUSP22","Gene"
"6361","EFCAB12","Gene"
"6362","CCAR2","Gene"
"6363","FBXO22","Gene"
"6364","NUGGC","Gene"
"6365","RBCK1","Gene"
"6366","IPPK","Gene"
"6367","SUMF1","Gene"
"6368","BRWD1","Gene"
"6369","FZD3","Gene"
"6370","SNX11","Gene"
"6371","MED7","Gene"
"6372","TIRAP","Gene"
"6373","ADGRA2","Gene"
"6374","PARN","Gene"
"6375","HEPH","Gene"
"6376","PTPN23","Gene"
"6377","ARHGAP32","Gene"
"6378","ZNF239","Gene"
"6379","ASXL3","Gene"
"6380","TRIM24","Gene"
"6381","ENDOD1","Gene"
"6382","RAB23","Gene"
"6383","NTN4","Gene"
"6384","BNIPL","Gene"
"6385","ATRX","Gene"
"6386","CEP63","Gene"
"6387","CDK2AP2","Gene"
"6388","UHMK1","Gene"
"6389","CCL28","Gene"
"6390","ZNF761","Gene"
"6391","ZNF92","Gene"
"6392","KALRN","Gene"
"6393","FHOD1","Gene"
"6394","APTX","Gene"
"6395","ZNF778","Gene"
"6396","PALB2","Gene"
"6397","RPL37A","Gene"
"6398","EIF3CL","Gene"
"6399","UBALD1","Gene"
"6400","IGFLR1","Gene"
"6401","LEPROT","Gene"
"6402","HERPUD2","Gene"
"6403","FADS3","Gene"
"6404","ESRP2","Gene"
"6405","RUSC1","Gene"
"6406","ZNF93","Gene"
"6407","RPL26","Gene"
"6408","PRDX6","Gene"
"6409","MCM8","Gene"
"6410","AMBRA1","Gene"
"6411","ELL3","Gene"
"6412","TRAF2","Gene"
"6413","FBXO32","Gene"
"6414","ITGAX","Gene"
"6415","NXF1","Gene"
"6416","TSPAN13","Gene"
"6417","B4GAT1","Gene"
"6418","ITFG3","Gene"
"6419","CDK19","Gene"
"6420","EIF2B3","Gene"
"6421","C5orf24","Gene"
"6422","ZMIZ2","Gene"
"6423","C1orf54","Gene"
"6424","TRIM65","Gene"
"6425","SURF4","Gene"
"6426","NONO","Gene"
"6427","SLC26A4","Gene"
"6428","CKAP4","Gene"
"6429","VCP","Gene"
"6430","FAM214A","Gene"
"6431","STK32A","Gene"
"6432","FAM13C","Gene"
"6433","SFMBT2","Gene"
"6434","APBB1","Gene"
"6435","SMG5","Gene"
"6436","MMRN1","Gene"
"6437","TRMT12","Gene"
"6438","MPP3","Gene"
"6439","SMARCAD1","Gene"
"6440","MYOM1","Gene"
"6441","MOXD1","Gene"
"6442","ACRC","Gene"
"6443","HADHB","Gene"
"6444","PPP1R16A","Gene"
"6445","LYRM1","Gene"
"6446","ARHGAP17","Gene"
"6447","FAM109B","Gene"
"6448","SULT1A4","Gene"
"6449","ZBTB17","Gene"
"6450","ZBTB39","Gene"
"6451","TMEM98","Gene"
"6452","C9orf114","Gene"
"6453","PPP3R1","Gene"
"6454","PSMD4","Gene"
"6455","SLC38A6","Gene"
"6456","FBXO16","Gene"
"6457","TBC1D12","Gene"
"6458","CHI3L1","Gene"
"6459","KANSL2","Gene"
"6460","FAIM","Gene"
"6461","MRPL47","Gene"
"6462","ITM2C","Gene"
"6463","MRPS9","Gene"
"6464","GBAS","Gene"
"6465","RBBP5","Gene"
"6466","TTC39C","Gene"
"6467","POLR2H","Gene"
"6468","KCTD7","Gene"
"6469","STAB1","Gene"
"6470","CD163L1","Gene"
"6471","COMMD5","Gene"
"6472","MDFI","Gene"
"6473","CS","Gene"
"6474","TMEM206","Gene"
"6475","MAN1A2","Gene"
"6476","FBXL20","Gene"
"6477","STAC","Gene"
"6478","EPB42","Gene"
"6479","SLC35F5","Gene"
"6480","ZNF222","Gene"
"6481","PPP1R2","Gene"
"6482","ZC3HAV1","Gene"
"6483","PHKA2","Gene"
"6484","CRCP","Gene"
"6485","GPRASP2","Gene"
"6486","SREBF1","Gene"
"6487","RRNAD1","Gene"
"6488","JMY","Gene"
"6489","HSPA12A","Gene"
"6490","TMA16","Gene"
"6491","PRDM15","Gene"
"6492","OS9","Gene"
"6493","TUBGCP2","Gene"
"6494","IL18RAP","Gene"
"6495","GATA2","Gene"
"6496","FAT4","Gene"
"6497","TBX1","Gene"
"6498","ACVR2B","Gene"
"6499","IL32","Gene"
"6500","DDX28","Gene"
"6501","ZNF148","Gene"
"6502","PRELP","Gene"
"6503","RAB3IL1","Gene"
"6504","FSTL3","Gene"
"6505","HNRNPDL","Gene"
"6506","C19orf66","Gene"
"6507","NFU1","Gene"
"6508","TBX10","Gene"
"6509","TMEM117","Gene"
"6510","FGD2","Gene"
"6511","PCYOX1","Gene"
"6512","BUB3","Gene"
"6513","TMEM248","Gene"
"6514","GATS","Gene"
"6515","GOLGA7B","Gene"
"6516","FNDC3A","Gene"
"6517","COQ10B","Gene"
"6518","TRAPPC9","Gene"
"6519","RERGL","Gene"
"6520","ZC3H12C","Gene"
"6521","PLEKHF1","Gene"
"6522","RNF213","Gene"
"6523","CELSR2","Gene"
"6524","RABGAP1","Gene"
"6525","FAM122C","Gene"
"6526","SPRY2","Gene"
"6527","TLDC1","Gene"
"6528","RASSF4","Gene"
"6529","RCHY1","Gene"
"6530","MMS22L","Gene"
"6531","RBM20","Gene"
"6532","CD58","Gene"
"6533","BAD","Gene"
"6534","LOC105372481","Gene"
"6535","GMIP","Gene"
"6536","TSSC4","Gene"
"6537","GPM6B","Gene"
"6538","TOMM70A","Gene"
"6539","CYTH4","Gene"
"6540","C16orf70","Gene"
"6541","ZNF596","Gene"
"6542","SQRDL","Gene"
"6543","FOXD2","Gene"
"6544","LMF2","Gene"
"6545","EPS8","Gene"
"6546","TMEM254","Gene"
"6547","DNAL1","Gene"
"6548","ZZEF1","Gene"
"6549","KBTBD4","Gene"
"6550","DGKH","Gene"
"6551","ANG","Gene"
"6552","DMKN","Gene"
"6553","GPSM1","Gene"
"6554","TRIM21","Gene"
"6555","PHACTR4","Gene"
"6556","USP46","Gene"
"6557","CCDC30","Gene"
"6558","CRLF3","Gene"
"6559","TGFBR3","Gene"
"6560","UNC45A","Gene"
"6561","TTLL1","Gene"
"6562","DUT","Gene"
"6563","PJA1","Gene"
"6564","BEX5","Gene"
"6565","GNB4","Gene"
"6566","SCAF4","Gene"
"6567","ZNF674","Gene"
"6568","UBXN4","Gene"
"6569","YIF1B","Gene"
"6570","CAPRIN2","Gene"
"6571","TLN2","Gene"
"6572","DCAF10","Gene"
"6573","DNAL4","Gene"
"6574","USP38","Gene"
"6575","SH3TC1","Gene"
"6576","WBP1L","Gene"
"6577","ATP9B","Gene"
"6578","LARP4B","Gene"
"6579","JAM2","Gene"
"6580","FXYD6-FXYD2","Gene"
"6581","C11orf74","Gene"
"6582","PDGFD","Gene"
"6583","ASCC2","Gene"
"6584","ACER3","Gene"
"6585","C7orf55","Gene"
"6586","BACH2","Gene"
"6587","NAALADL2","Gene"
"6588","NAPG","Gene"
"6589","RYK","Gene"
"6590","ZNF610","Gene"
"6591","CLIP3","Gene"
"6592","COPS7B","Gene"
"6593","EDA2R","Gene"
"6594","DTNBP1","Gene"
"6595","CSF2","Gene"
"6596","PTPN11","Gene"
"6597","ATP2A3","Gene"
"6598","HMMR","Gene"
"6599","ANKRD13D","Gene"
"6600","C12orf57","Gene"
"6601","ZNF320","Gene"
"6602","LENG8","Gene"
"6603","LIN54","Gene"
"6604","TOMM34","Gene"
"6605","IL12A","Gene"
"6606","CRTAC1","Gene"
"6607","PGM2L1","Gene"
"6608","ARHGAP10","Gene"
"6609","HYAL2","Gene"
"6610","SETD9","Gene"
"6611","TMEM56","Gene"
"6612","IFIT3","Gene"
"6613","FGD5","Gene"
"6614","METTL22","Gene"
"6615","TPD52","Gene"
"6616","TMIGD2","Gene"
"6617","TMEM214","Gene"
"6618","PIGF","Gene"
"6619","RHBDD1","Gene"
"6620","HOPX","Gene"
"6621","GDF3","Gene"
"6622","HTRA1","Gene"
"6623","P2RX5","Gene"
"6624","TRIM56","Gene"
"6625","KRI1","Gene"
"6626","IFT122","Gene"
"6627","CCT7","Gene"
"6628","TMUB2","Gene"
"6629","PI4KA","Gene"
"6630","LHFP","Gene"
"6631","TCF4","Gene"
"6632","ZNF790","Gene"
"6633","ZNF43","Gene"
"6634","HNRNPLL","Gene"
"6635","ACCS","Gene"
"6636","TLE3","Gene"
"6637","DYSF","Gene"
"6638","PLLP","Gene"
"6639","TDP2","Gene"
"6640","PAQR7","Gene"
"6641","PPHLN1","Gene"
"6642","NRXN1","Gene"
"6643","LAMTOR3","Gene"
"6644","CST7","Gene"
"6645","FCER2","Gene"
"6646","SEMA3F","Gene"
"6647","ZNF226","Gene"
"6648","TSFM","Gene"
"6649","FHDC1","Gene"
"6650","STX6","Gene"
"6651","DBR1","Gene"
"6652","TSTD1","Gene"
"6653","HEXDC","Gene"
"6654","MGAT4A","Gene"
"6655","SYP","Gene"
"6656","NUP210L","Gene"
"6657","COL5A2","Gene"
"6658","HNRNPH1","Gene"
"6659","TRMT44","Gene"
"6660","NRP1","Gene"
"6661","C1orf56","Gene"
"6662","RAB22A","Gene"
"6663","RAPGEF6","Gene"
"6664","PVRL1","Gene"
"6665","PTGES2","Gene"
"6666","CYTB","Gene"
"6667","SEMA4D","Gene"
"6668","TTC7A","Gene"
"6669","CDKN2B","Gene"
"6670","HDGFRP2","Gene"
"6671","PCSK5","Gene"
"6672","MSI2","Gene"
"6673","FBXO21","Gene"
"6674","SFRP5","Gene"
"6675","NOC4L","Gene"
"6676","SPTB","Gene"
"6677","FAM127B","Gene"
"6678","SUPT6H","Gene"
"6679","ITPRIPL1","Gene"
"6680","TOM1L1","Gene"
"6681","LEMD3","Gene"
"6682","PSMA4","Gene"
"6683","DRG2","Gene"
"6684","MNDA","Gene"
"6685","ROR2","Gene"
"6686","COPG1","Gene"
"6687","FAM195B","Gene"
"6688","SLX1A","Gene"
"6689","COQ9","Gene"
"6690","TCEA2","Gene"
"6691","PRPF3","Gene"
"6692","INPP5D","Gene"
"6693","SMYD4","Gene"
"6694","JPH4","Gene"
"6695","TMSB4Y","Gene"
"6696","PDHX","Gene"
"6697","RGL2","Gene"
"6698","GPM6A","Gene"
"6699","NCOA6","Gene"
"6700","FEM1C","Gene"
"6701","BDH1","Gene"
"6702","ARHGEF1","Gene"
"6703","C7orf73","Gene"
"6704","CORO2A","Gene"
"6705","EPT1","Gene"
"6706","CC2D1B","Gene"
"6707","GSTT2B","Gene"
"6708","MBD1","Gene"
"6709","CSTF3","Gene"
"6710","CCHCR1","Gene"
"6711","SMG6","Gene"
"6712","BLVRA","Gene"
"6713","CSF1","Gene"
"6714","ZFP36L2","Gene"
"6715","ZNF517","Gene"
"6716","RBM38","Gene"
"6717","ELK3","Gene"
"6718","TMEM14B","Gene"
"6719","CD300E","Gene"
"6720","MED15","Gene"
"6721","ZNF622","Gene"
"6722","COX2","Gene"
"6723","BUB1","Gene"
"6724","MRPS18A","Gene"
"6725","CTTNBP2NL","Gene"
"6726","MGAT3","Gene"
"6727","DPY19L2","Gene"
"6728","ATN1","Gene"
"6729","TTYH2","Gene"
"6730","UTP3","Gene"
"6731","RAD51D","Gene"
"6732","CEP19","Gene"
"6733","SH2D1B","Gene"
"6734","FOXL1","Gene"
"6735","CELF2","Gene"
"6736","PPAPDC1B","Gene"
"6737","NDST2","Gene"
"6738","UBE2W","Gene"
"6739","SMYD2","Gene"
"6740","STX10","Gene"
"6741","ZNF619","Gene"
"6742","PPP2R2A","Gene"
"6743","URGCP","Gene"
"6744","ARFGAP2","Gene"
"6745","ALG5","Gene"
"6746","IFT74","Gene"
"6747","ADAM23","Gene"
"6748","RAB11B","Gene"
"6749","LYPLA2","Gene"
"6750","SUMO1","Gene"
"6751","NECAP1","Gene"
"6752","PAPLN","Gene"
"6753","RBBP8","Gene"
"6754","DHX16","Gene"
"6755","LOH12CR1","Gene"
"6756","SDC2","Gene"
"6757","EBLN2","Gene"
"6758","SRP19","Gene"
"6759","GAB1","Gene"
"6760","LMO4","Gene"
"6761","LINGO1","Gene"
"6762","PRMT2","Gene"
"6763","RCOR2","Gene"
"6764","TSHZ2","Gene"
"6765","BDH2","Gene"
"6766","YWHAQ","Gene"
"6767","AKAP7","Gene"
"6768","APPL2","Gene"
"6769","DGKQ","Gene"
"6770","NHSL1","Gene"
"6771","MOAP1","Gene"
"6772","FAM219B","Gene"
"6773","ATG101","Gene"
"6774","ATR","Gene"
"6775","CNN1","Gene"
"6776","GYPC","Gene"
"6777","TMEM209","Gene"
"6778","PINX1","Gene"
"6779","CDC73","Gene"
"6780","MRPS11","Gene"
"6781","GLCE","Gene"
"6782","COG4","Gene"
"6783","GRIP2","Gene"
"6784","RBMS3","Gene"
"6785","SH3BGRL","Gene"
"6786","SPON2","Gene"
"6787","ITGAV","Gene"
"6788","XXYLT1","Gene"
"6789","RNF121","Gene"
"6790","ABI2","Gene"
"6791","OTUD1","Gene"
"6792","LZIC","Gene"
"6793","PLBD2","Gene"
"6794","CLCN4","Gene"
"6795","CHD2","Gene"
"6796","RAB39B","Gene"
"6797","METTL6","Gene"
"6798","DDX5","Gene"
"6799","UHRF1BP1L","Gene"
"6800","TPD52L1","Gene"
"6801","ZNF692","Gene"
"6802","KLF10","Gene"
"6803","FAM200A","Gene"
"6804","NOP16","Gene"
"6805","DDX46","Gene"
"6806","STYX","Gene"
"6807","ZNF853","Gene"
"6808","SLC35B4","Gene"
"6809","MUC7","Gene"
"6810","KAT2B","Gene"
"6811","CD84","Gene"
"6812","C2CD3","Gene"
"6813","ZNF438","Gene"
"6814","EVC2","Gene"
"6815","SF3B1","Gene"
"6816","MAP9","Gene"
"6817","RPL13A","Gene"
"6818","PHF5A","Gene"
"6819","DENND4A","Gene"
"6820","KANSL1L","Gene"
"6821","IL7R","Gene"
"6822","RASSF8","Gene"
"6823","TIMP3","Gene"
"6824","NMRK1","Gene"
"6825","ISG15","Gene"
"6826","PAXBP1","Gene"
"6827","FXR2","Gene"
"6828","CBLB","Gene"
"6829","ZNF22","Gene"
"6830","BHLHE22","Gene"
"6831","SLU7","Gene"
"6832","FANCD2","Gene"
"6833","NMT2","Gene"
"6834","METAP1D","Gene"
"6835","INTS10","Gene"
"6836","ARPP19","Gene"
"6837","RIN2","Gene"
"6838","CMC2","Gene"
"6839","C21orf91","Gene"
"6840","PARP8","Gene"
"6841","CEP126","Gene"
"6842","CASQ1","Gene"
"6843","ANOS1","Gene"
"6844","RSF1","Gene"
"6845","C2orf81","Gene"
"6846","NMT1","Gene"
"6847","LHPP","Gene"
"6848","RMND5B","Gene"
"6849","NKIRAS1","Gene"
"6850","C10orf32","Gene"
"6851","KIAA0232","Gene"
"6852","KIAA0195","Gene"
"6853","FAM228B","Gene"
"6854","CHFR","Gene"
"6855","RGS16","Gene"
"6856","NDFIP2","Gene"
"6857","RGMB","Gene"
"6858","BCL6B","Gene"
"6859","FOXJ1","Gene"
"6860","PPP2R4","Gene"
"6861","FAM150B","Gene"
"6862","TRIOBP","Gene"
"6863","UGP2","Gene"
"6864","S100Z","Gene"
"6865","BTG1","Gene"
"6866","ZFAND2A","Gene"
"6867","ZNF701","Gene"
"6868","ELMO1","Gene"
"6869","UTP18","Gene"
"6870","PATL2","Gene"
"6871","SCAMP3","Gene"
"6872","RAB29","Gene"
"6873","RASSF1","Gene"
"6874","ZNF717","Gene"
"6875","PMP22","Gene"
"6876","PPP1R9B","Gene"
"6877","EGFL7","Gene"
"6878","ZNF254","Gene"
"6879","SPA17","Gene"
"6880","KIRREL","Gene"
"6881","CLPTM1","Gene"
"6882","PAFAH1B1","Gene"
"6883","OSBP","Gene"
"6884","SLC41A2","Gene"
"6885","ANGPTL6","Gene"
"6886","FKBP2","Gene"
"6887","PIGBOS1","Gene"
"6888","CNNM4","Gene"
"6889","BCL2L12","Gene"
"6890","SGCD","Gene"
"6891","BCL7B","Gene"
"6892","INPP5E","Gene"
"6893","PHF6","Gene"
"6894","CDK5R1","Gene"
"6895","IFI27L1","Gene"
"6896","ACSM3","Gene"
"6897","TSSK4","Gene"
"6898","KREMEN1","Gene"
"6899","METRNL","Gene"
"6900","SLC35G2","Gene"
"6901","TNFSF14","Gene"
"6902","ANGPTL2","Gene"
"6903","FAM160B1","Gene"
"6904","CLN6","Gene"
"6905","ZNF107","Gene"
"6906","PFN2","Gene"
"6907","KIAA1841","Gene"
"6908","CSNK1G1","Gene"
"6909","CLDN19","Gene"
"6910","DPYSL3","Gene"
"6911","ANXA9","Gene"
"6912","HAUS5","Gene"
"6913","SKAP1","Gene"
"6914","DNAJB12","Gene"
"6915","CDKN2AIP","Gene"
"6916","TPM3","Gene"
"6917","SOX12","Gene"
"6918","MRS2","Gene"
"6919","GABARAP","Gene"
"6920","DDIT3","Gene"
"6921","BASP1","Gene"
"6922","PNPLA6","Gene"
"6923","PSMC5","Gene"
"6924","PRELID1","Gene"
"6925","EXOC3L2","Gene"
"6926","PPIP5K2","Gene"
"6927","MPI","Gene"
"6928","ANGEL2","Gene"
"6929","CSRNP2","Gene"
"6930","LOC102723728","Gene"
"6931","BLNK","Gene"
"6932","TGFBI","Gene"
"6933","TXNL4B","Gene"
"6934","MLLT4","Gene"
"6935","CTF1","Gene"
"6936","CMTM1","Gene"
"6937","ABCA2","Gene"
"6938","ATP5G1","Gene"
"6939","WDR7","Gene"
"6940","TRMT2A","Gene"
"6941","CRACR2A","Gene"
"6942","CTGF","Gene"
"6943","FAM110B","Gene"
"6944","SEH1L","Gene"
"6945","RELT","Gene"
"6946","STX1A","Gene"
"6947","SLC39A6","Gene"
"6948","CASC4","Gene"
"6949","IL17RA","Gene"
"6950","ATP6V1E2","Gene"
"6951","ZYG11B","Gene"
"6952","STX3","Gene"
"6953","MLXIP","Gene"
"6954","HYPK","Gene"
"6955","CCBE1","Gene"
"6956","PCDHGC3","Gene"
"6957","WNT5B","Gene"
"6958","CCDC47","Gene"
"6959","FBXO31","Gene"
"6960","ZMPSTE24","Gene"
"6961","NCS1","Gene"
"6962","GRAMD1B","Gene"
"6963","ZFYVE19","Gene"
"6964","RPAIN","Gene"
"6965","PCOLCE","Gene"
"6966","MBP","Gene"
"6967","MARCKSL1","Gene"
"6968","OSTM1","Gene"
"6969","CHMP2B","Gene"
"6970","OTULIN","Gene"
"6971","RBM8A","Gene"
"6972","RPL30","Gene"
"6973","SMC6","Gene"
"6974","SMG1","Gene"
"6975","NKRF","Gene"
"6976","MKRN1","Gene"
"6977","ZFAND2B","Gene"
"6978","ZNF180","Gene"
"6979","CNTRL","Gene"
"6980","GPC6","Gene"
"6981","ZRANB1","Gene"
"6982","KLHL3","Gene"
"6983","RAPH1","Gene"
"6984","CERS2","Gene"
"6985","CASC5","Gene"
"6986","THBS3","Gene"
"6987","KIAA0753","Gene"
"6988","CRLS1","Gene"
"6989","PGAP2","Gene"
"6990","SHF","Gene"
"6991","FUT4","Gene"
"6992","C8orf33","Gene"
"6993","GEMIN7","Gene"
"6994","MLF2","Gene"
"6995","ZNF704","Gene"
"6996","ATP6","Gene"
"6997","HIRIP3","Gene"
"6998","SNX5","Gene"
"6999","NCAM1","Gene"
"7000","RRAS","Gene"
"7001","DAZAP2","Gene"
"7002","IGLL5","Gene"
"7003","EFCAB11","Gene"
"7004","ATP6V1G1","Gene"
"7005","TXNIP","Gene"
"7006","PTEN","Gene"
"7007","UFC1","Gene"
"7008","CCDC130","Gene"
"7009","09-Mar","Gene"
"7010","SMIM20","Gene"
"7011","HBS1L","Gene"
"7012","CUEDC1","Gene"
"7013","DDX56","Gene"
"7014","H2AFY2","Gene"
"7015","JKAMP","Gene"
"7016","BTBD9","Gene"
"7017","KIAA0196","Gene"
"7018","PRDX1","Gene"
"7019","LDLRAD4","Gene"
"7020","MYCT1","Gene"
"7021","MFGE8","Gene"
"7022","COQ2","Gene"
"7023","PALMD","Gene"
"7024","KTN1","Gene"
"7025","PTPRH","Gene"
"7026","DNPEP","Gene"
"7027","NAP1L5","Gene"
"7028","CAPRIN1","Gene"
"7029","VSIG10","Gene"
"7030","CD5L","Gene"
"7031","TACO1","Gene"
"7032","SMARCD2","Gene"
"7033","RAB30","Gene"
"7034","KDELC2","Gene"
"7035","RAB3C","Gene"
"7036","KCNK5","Gene"
"7037","CXorf23","Gene"
"7038","GMDS","Gene"
"7039","TRIP13","Gene"
"7040","CCNT2","Gene"
"7041","DCLRE1C","Gene"
"7042","TTC8","Gene"
"7043","PIDD1","Gene"
"7044","FANCL","Gene"
"7045","PDCL","Gene"
"7046","NUP214","Gene"
"7047","NRIP3","Gene"
"7048","DENND1C","Gene"
"7049","PRPF39","Gene"
"7050","SYT7","Gene"
"7051","TBC1D20","Gene"
"7052","ADCY7","Gene"
